elemento,grupo,perfil,rol_critico,combo,extremo,material,Fy_kg_cm2,E_kg_cm2,A_cm2,Ix_cm4,Iy_cm4,rx_cm,ry_cm,J_cm4,b_ext_mm,b_flat_mm,t_mm,lambda_pared,lambda_p,lambda_r,clasificacion_local,tipo_elemento_local,Kx,Ky,L_m,KL_rx,KL_ry,Fe_x_MPa,Fe_y_MPa,Fcr_x_MPa,Fcr_y_MPa,Ae_cm2,Q_local,Pn_fluencia_N,Pn_pandeo_x_N,Pn_pandeo_y_N,Pn_control_N,PR_N,estado_limite_axial,S_cm3,Z_cm3,Mn_x_Nm,Mn_y_Nm,MRx_Nm,MRy_Nm,estado_limite_flexion,Vy_max_N,Vz_max_N,VRy_N,VRz_N,Cv_cortante,Pu_N,Mux_Nm,Muy_Nm,M_resultante_Nm,ratio_axial,ratio_mx,ratio_my,ratio_flexion,interaccion_pm,ecuacion_interaccion,utilizacion_cortante_y,utilizacion_cortante_z,utilizacion_control,limite_esbeltez,cumple_esbeltez,p_delta_global,p_delta_local,requisitos_sismicos,dictamen
407,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,33.16062176165802,33.16062176165802,1795.3149550585658,1795.3149550585658,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,16388.044584508174,17051.533587057238,1288434.8993760003,1288434.8993760003,1.0,151269.99677902024,26826.281053646293,30059.571868053914,40289.294062566056,0.042094327806776986,0.07830228147275714,0.08773981949477133,0.16604210096752847,0.18708926487091695,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.012719342352838347,0.013234299688184042,0.18708926487091695,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
208,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,3709.8837138073645,2579.783097500322,542971.527876,542971.527876,1.0,220587.64631791547,3988.3711854814687,5203.339390721737,6556.054112666804,0.15469799955864402,0.038553279086985935,0.050297674510599924,0.08885095359758585,0.16619995337690785,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.006832556632057144,0.004751230893435493,0.16619995337690785,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
406,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,33.16062176165802,33.16062176165802,1795.3149550585658,1795.3149550585658,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,23740.772982744307,1893.9049178103573,1288434.8993760003,1288434.8993760003,1.0,200378.19956384753,3338.7853290861403,43143.06420883462,43272.06346826261,0.05575980562817202,0.009745462223869463,0.12592876181837473,0.1356742240422442,0.1635541268563302,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.018426055514517776,0.0014699267450203276,0.1635541268563302,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
306,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,33.16062176165804,33.16062176165804,1795.3149550585638,1795.3149550585638,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,20304.627954604737,1037.25217242514,1288434.8993760003,1288434.8993760003,1.0,409175.7582130262,1742.3399497936337,33053.71353544227,33099.603124263085,0.11386249000829261,0.005085654358766471,0.09647931354317528,0.10156496790194175,0.15849621290608806,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.01575914154796524,0.0008050481812682114,0.15849621290608806,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
307,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,33.16062176165804,33.16062176165804,1795.3149550585638,1795.3149550585638,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,14830.263596994413,10654.302471784858,1288434.8993760003,1288434.8993760003,1.0,308242.6532103066,15145.872708976969,24092.154241110922,28457.500875762304,0.08577555076714906,0.044208751322526954,0.07032173557341201,0.11453048689593896,0.1574182622795135,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.011510293305604212,0.008269181839877843,0.1574182622795135,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
314,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4181.586875666588,907.4850588502386,542971.527876,542971.527876,1.0,213781.3104454749,1481.1321253813228,6654.543846292119,6817.3826484260735,0.14992471981534738,0.014317248204578399,0.06432562922844257,0.07864287743302097,0.15360523734069464,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.007701300456810598,0.0016713308382856561,0.15360523734069464,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
308,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,3556.4749888988126,3060.5975747516377,542971.527876,542971.527876,1.0,156876.4611354169,4924.405098575272,5142.859212596613,7120.3066265059115,0.11001737912608277,0.04760137792436447,0.04971304758445613,0.0973144255088206,0.152323115071862,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.006550021145327928,0.005636755184427636,0.152323115071862,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
302,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4115.610735750446,710.1419269035434,542971.527876,542971.527876,1.0,215450.44768465578,1147.7313859356225,6688.8814035490395,6786.635526165072,0.15109528487735444,0.01109445595233072,0.06465755054833135,0.07575200650066206,0.15129964893933928,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.007579791065380393,0.00130788059860428,0.15129964893933928,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
303,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4580.997583137313,845.7422896836646,542971.527876,542971.527876,1.0,188473.04627473702,1419.3022259573063,7312.974387893119,7449.430394774361,0.1321760475534734,0.013719574302738038,0.07069029672031099,0.08440987102304903,0.15049789479978573,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.00843690202515276,0.0015576181185633165,0.15049789479978573,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
310,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,33.16062176165804,33.16062176165804,1795.3149550585638,1795.3149550585638,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,17930.310364075933,877.8472842202837,1288434.8993760003,1288434.8993760003,1.0,389967.4178964308,1493.0880601668855,29189.837002020253,29227.99849732998,0.10851733107970435,0.004358121847639012,0.08520118120381144,0.08955930305145045,0.14381796859130264,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.01391634949717656,0.0006813283966814563,0.14381796859130264,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
315,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4335.492833728925,578.9209694866722,542971.527876,542971.527876,1.0,193712.893392527,941.1654730676046,6908.854401473519,6972.665314530347,0.13585074956261037,0.009097702661752192,0.06678390238124372,0.07588160504299592,0.1438069798243011,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.00798475170638972,0.0010662087048123859,0.1438069798243011,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
410,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,33.16062176165802,33.16062176165802,1795.3149550585658,1795.3149550585658,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,20274.222767417585,1454.7441640253635,1288434.8993760003,1288434.8993760003,1.0,190807.2370351141,2507.769392349713,36865.882674122186,36951.07864010669,0.053096466944431396,0.007319839244055117,0.10760651899971022,0.11492635824376533,0.14147459171598104,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.015735543004335384,0.0011290785159032157,0.14147459171598104,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
408,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,46.85212298682283,46.85212298682283,899.3472877879301,899.3472877879301,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4534.262285685666,2697.9793701476515,542971.527876,542971.527876,1.0,74643.17252231456,4744.391581384594,6935.468528792142,8402.974187237473,0.052347217365340655,0.0458612912962829,0.06704116576783788,0.11290245706412078,0.1390760657467911,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.00835082882416105,0.004968915001310708,0.1390760657467911,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
305,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,562.5860837185292,3162.215477418568,542971.527876,542971.527876,1.0,212666.92423996274,5009.276026513213,1073.5803173558793,5123.028499590252,0.1491432013595041,0.048421776131801604,0.010377680429540967,0.05879945656134257,0.1333710572410946,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0010361244647933152,0.005823906623223036,0.1333710572410946,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
309,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.200000000000001,46.852122986822856,46.852122986822856,899.347287787929,899.347287787929,273.7792296843427,273.7792296843427,57.87,1.0,1836524.7044999998,1584360.402183291,1584360.402183291,1584360.402183291,1425924.361964962,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,712.2963200454797,3045.4714910504335,542971.527876,542971.527876,1.0,208940.16592467317,4840.042715323205,1297.8162832187008,5011.021910862177,0.1465296277263599,0.04678589552448158,0.012545239909641261,0.05933113543412284,0.13259594929730278,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0013118483815014123,0.005608897215962191,0.13259594929730278,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
403,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,46.85212298682283,46.85212298682283,899.3472877879301,899.3472877879301,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,4061.3838114030564,1654.5326333080673,542971.527876,542971.527876,1.0,96909.14587640413,3082.691520489397,6769.041454695696,7437.937162001711,0.06796233268843287,0.02979859722213033,0.06543241143257753,0.09523100865470785,0.1292121749989243,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.007479920406306399,0.003047181202631895,0.1292121749989243,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
216,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,516.0611195575082,1601.1753487858116,542971.527876,542971.527876,1.0,263656.56780387886,2835.2971557636115,660.1008291375273,2911.1240210800493,0.18490221139117996,0.02740717888510576,0.006380813196106205,0.033787992081211964,0.12623909777680195,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0009504386382399088,0.0029489121741784526,0.12623909777680195,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
204,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,434.0041697733213,1703.844008430895,542971.527876,542971.527876,1.0,256537.72404422212,3028.380436356959,515.4071731398628,3071.9265325579627,0.17990977003205572,0.02927360336205612,0.0049821432523203995,0.03425574661437652,0.12421063163040438,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0007993129427450127,0.0031379988101696682,0.12421063163040438,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
414,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,46.85212298682283,46.85212298682283,899.3472877879301,899.3472877879301,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,3598.705024527726,1198.470281928386,542971.527876,542971.527876,1.0,113649.24036167242,2055.705970105238,5976.581674073327,6320.241731326061,0.07970215208684751,0.019871321474478808,0.057772160752108906,0.0776434822265877,0.11749455827001146,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.006627796928146797,0.002207243327502955,0.11749455827001146,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
111,Columna_2,ORC 254 x 15.9,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,33.160621761658035,33.160621761658035,1795.3149550585645,1795.3149550585645,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,10718.95068317666,755.5244410086632,1288434.8993760003,1288434.8993760003,1.0,420623.20784090325,742.0819976165984,18408.141914688003,18423.093509030452,0.11704800403915068,0.0021660368553151643,0.053730873344385546,0.05589691019970071,0.11442091221927606,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.008319357608496895,0.0005863893017602752,0.11442091221927606,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
402,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.1999999999999993,46.85212298682283,46.85212298682283,899.3472877879301,899.3472877879301,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,3425.1945491561846,837.8840946557208,542971.527876,542971.527876,1.0,116135.36546067514,1464.9540808883326,5972.504820822692,6149.545047713828,0.08144567030234161,0.01416086439890595,0.05773275216803815,0.0718936165669441,0.11261645171811491,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.00630823970191381,0.001543145545648336,0.11261645171811491,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
