elemento,tipo,grupo,perfil,longitud_m,P_max_N,P_combo,P_extremo,Vy_max_N,Vy_combo,Vy_extremo,Vz_max_N,Vz_combo,Vz_extremo,V_resultante_max_N,V_resultante_combo,V_resultante_extremo,T_max_Nm,T_combo,T_extremo,My_max_Nm,My_combo,My_extremo,Mz_max_Nm,Mz_combo,Mz_extremo,M_resultante_max_Nm,M_resultante_combo,M_resultante_extremo
340,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,1.1859866059263773e-13,SISMO_DOWN_1,I,14499.709994421104,SISMO_DOWN_1,J,14499.709994421104,SISMO_DOWN_1,J,0.6699228103118189,SISMO_DOWN_5,I,46676.673469392386,SISMO_DOWN_1,J,3.2318135011493773e-13,SISMO_DOWN_1,I,46676.673469392386,SISMO_DOWN_1,J
341,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,8.027426727528147e-12,SISMO_UP_1,I,25614.401081014905,GRAV_DISEÑO,I,25614.401081014905,GRAV_DISEÑO,I,28.795393649924765,GRAV_DISEÑO,I,37541.46011387347,GRAV_DISEÑO,J,6.020570045646111e-12,SISMO_UP_1,I,37541.46011387347,GRAV_DISEÑO,J
342,VIGA,Viga_1,IR 457 x 59.5,4.6000000000000005,0.0,,,1.2221914202979278e-14,GRAV_SERVICIO,I,9913.592503893213,GRAV_DISEÑO,J,9913.592503893213,GRAV_DISEÑO,J,7.774594486725971,GRAV_DISEÑO,I,37544.35119997348,GRAV_DISEÑO,I,2.8110402666852345e-14,GRAV_SERVICIO,I,37544.35119997348,GRAV_DISEÑO,I
343,VIGA,Viga_1,IR 457 x 59.5,3.799999999999999,0.0,,,1.4327739863437223e-13,GRAV_DISEÑO,I,4379.417502591858,GRAV_DISEÑO,J,4379.417502591858,GRAV_DISEÑO,J,3.2678142538626886,SISMO_DOWN_1,I,11126.655251712406,GRAV_DISEÑO,J,2.7222705740530713e-13,GRAV_DISEÑO,I,11126.655251712406,GRAV_DISEÑO,J
344,VIGA,Viga_1,IR 457 x 59.5,1.5,2.5422352512470923e-10,SISMO_DOWN_5,I,7.98949921118169e-12,SISMO_UP_1,I,39894.76050291801,GRAV_DISEÑO,I,39894.76050291801,GRAV_DISEÑO,I,3.41195508965935,SISMO_DOWN_1,I,58984.6295296494,GRAV_DISEÑO,I,5.992124408386269e-12,SISMO_UP_1,I,58984.6295296494,GRAV_DISEÑO,I
345,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,8.027426727528147e-12,SISMO_UP_1,I,18940.12984567385,GRAV_DISEÑO,I,18940.12984567385,GRAV_DISEÑO,I,31.677657871053693,SISMO_DOWN_1,I,27557.507032138412,GRAV_DISEÑO,I,6.020570045646111e-12,SISMO_UP_1,I,27557.507032138412,GRAV_DISEÑO,I
346,VIGA,Viga_1,IR 457 x 59.5,5.450000000000001,0.0,,,9.2564586132373e-14,SISMO_UP_1,I,4109.278893826143,GRAV_DISEÑO,I,4109.278893826143,GRAV_DISEÑO,I,0.9662011276307245,GRAV_DISEÑO,I,11129.658692179642,GRAV_DISEÑO,I,2.522384972107165e-13,SISMO_UP_1,I,11129.658692179642,GRAV_DISEÑO,I
401,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,72073.64501863677,GRAV_DISEÑO,I,2516.4403985280373,SISMO_DOWN_1,I,14919.56483821572,SISMO_UP_1,I,15108.057332068904,SISMO_UP_1,I,5.537256406165742,SISMO_DOWN_1,I,35689.13981895711,SISMO_DOWN_1,I,4141.838475295153,SISMO_DOWN_1,I,35928.672769426164,SISMO_DOWN_1,I
402,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,127464.01348183991,GRAV_DISEÑO,I,14429.718105892674,SISMO_DOWN_1,I,1214.5693426090145,SISMO_DOWN_1,I,14480.743879495023,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,3188.1116240416795,SISMO_DOWN_1,J,24063.661581049608,SISMO_DOWN_1,I,24079.605296452537,SISMO_DOWN_1,I
403,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,117027.53614174556,GRAV_DISEÑO,I,15588.906953158043,SISMO_DOWN_1,I,2267.3884970396884,SISMO_DOWN_1,I,15752.938474796601,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,5390.777241479691,SISMO_DOWN_1,I,25973.179772310246,SISMO_DOWN_1,I,26526.71383251234,SISMO_DOWN_1,I
404,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,61769.934605828814,GRAV_DISEÑO,I,3364.345790625241,SISMO_DOWN_1,I,19382.10607968101,SISMO_DOWN_1,I,19671.930730940094,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,43010.21857853242,SISMO_DOWN_1,I,5543.742173787155,SISMO_DOWN_1,I,43366.023330051394,SISMO_DOWN_1,I
405,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,132169.75367610372,GRAV_DISEÑO,I,2946.3130338914652,SISMO_DOWN_1,I,17535.70677610338,SISMO_DOWN_1,I,17781.500854291146,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,39345.149660967734,SISMO_DOWN_1,I,4871.862441367869,SISMO_DOWN_1,I,39645.62832761716,SISMO_DOWN_1,I
406,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,251394.30148063708,GRAV_DISEÑO,I,22768.732194159627,SISMO_DOWN_1,I,3188.505743418599,SISMO_DOWN_1,I,22990.90547597407,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,6448.796533055692,SISMO_DOWN_1,I,38745.30556006639,SISMO_DOWN_1,J,38929.26736805803,SISMO_DOWN_1,J
407,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,194075.2428354839,GRAV_DISEÑO,I,19308.903999476075,SISMO_DOWN_1,I,20949.91726958304,GRAV_DISEÑO,I,25611.96431963206,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,40648.67383696081,GRAV_DISEÑO,J,31592.239292275248,SISMO_DOWN_1,J,45719.879370215465,SISMO_DOWN_1,J
408,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,97321.58829060184,GRAV_DISEÑO,I,5740.198313294701,SISMO_DOWN_1,I,16193.62481516245,SISMO_UP_1,I,17164.841632560434,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,39415.91881353459,SISMO_DOWN_1,I,10327.019999436723,SISMO_DOWN_1,J,40227.889650230325,SISMO_DOWN_1,I
409,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,133088.84531439006,GRAV_DISEÑO,I,3404.727126309413,SISMO_DOWN_1,I,16168.14763739123,SISMO_DOWN_1,I,16522.74689115302,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,37844.800945544564,SISMO_DOWN_1,I,5665.135683832915,SISMO_DOWN_1,I,38266.4699302683,SISMO_DOWN_1,I
410,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,239384.5480764012,GRAV_DISEÑO,I,19249.62736910851,SISMO_DOWN_1,I,6064.479559695937,SISMO_DOWN_1,I,20182.320634146643,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,12725.735237604957,GRAV_DISEÑO,I,32732.449030320022,SISMO_DOWN_1,J,33541.405777254055,SISMO_DOWN_1,J
411,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,124195.3309268717,GRAV_DISEÑO,I,16335.535669734534,SISMO_DOWN_1,I,2995.497592604561,SISMO_DOWN_1,I,16607.911712327623,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,6991.478050776247,SISMO_DOWN_1,I,26727.30720321821,SISMO_DOWN_1,J,26857.319937438617,SISMO_DOWN_1,J
412,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,59743.090936855784,GRAV_DISEÑO,I,2420.26622569381,SISMO_DOWN_1,I,16396.216087639397,SISMO_DOWN_1,I,16573.88278575057,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,38527.089010317395,SISMO_DOWN_1,I,4316.258059876324,SISMO_DOWN_1,I,38768.11410487189,SISMO_DOWN_1,I
413,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,72906.43046144898,GRAV_DISEÑO,I,3015.9708884340425,SISMO_DOWN_1,I,16723.280522123205,SISMO_DOWN_1,I,16993.06305000682,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,41392.64118774691,SISMO_DOWN_1,I,5016.191675742681,SISMO_DOWN_1,I,41695.47845300917,SISMO_DOWN_1,I
414,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,128365.50677119583,GRAV_DISEÑO,I,9034.5881970348,SISMO_DOWN_1,I,5288.878987143538,GRAV_DISEÑO,I,10101.916405522208,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,10959.835516491878,GRAV_DISEÑO,I,15138.513950911138,SISMO_DOWN_1,I,17572.315853000393,SISMO_DOWN_1,I
415,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,118860.83013288814,GRAV_DISEÑO,I,8918.43421665252,SISMO_DOWN_1,I,4503.973119245325,SISMO_DOWN_1,I,9991.208272058135,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,9348.433674837945,GRAV_DISEÑO,I,14873.478389320378,SISMO_DOWN_1,I,17482.6620737072,SISMO_DOWN_1,I
416,COLUMNA,Columna_1,IR 610 x 113.1,3.1999999999999993,63888.3390520702,GRAV_DISEÑO,I,3512.424199403196,SISMO_DOWN_1,I,16514.97331937323,SISMO_DOWN_1,I,16884.35570272561,SISMO_DOWN_1,I,5.537256406165742,SISMO_DOWN_1,I,40361.55574708298,SISMO_DOWN_1,I,5851.775655897087,SISMO_DOWN_1,I,40783.556253125316,SISMO_DOWN_1,I
417,VIGA,Viga_2,IR 254 x 38.7,6.32,0.0,,,4.869643407867087e-15,SISMO_UP_5,I,6092.455319850967,SISMO_DOWN_1,J,6092.455319850967,SISMO_DOWN_1,J,0.402809315037321,SISMO_DOWN_1,I,19039.2407011341,SISMO_DOWN_1,I,1.538807316885999e-14,SISMO_UP_5,I,19039.2407011341,SISMO_DOWN_1,I
418,VIGA,Viga_2,IR 254 x 38.7,6.2,0.0,,,1.0233595189236304e-13,SISMO_DOWN_1,I,2153.1662995542138,SISMO_DOWN_1,J,2153.1662995542138,SISMO_DOWN_1,J,0.8764631201858459,SISMO_DOWN_1,I,3910.543123791324,SISMO_DOWN_1,I,3.1724145086632543e-13,SISMO_DOWN_1,I,3910.543123791324,SISMO_DOWN_1,I
419,VIGA,Viga_2,IR 254 x 38.7,5.300000000000001,0.0,,,4.086568064931503e-14,SISMO_DOWN_5,I,4592.638769472725,SISMO_DOWN_1,J,4592.638769472725,SISMO_DOWN_1,J,0.8088291422395418,SISMO_DOWN_1,I,9918.966705395946,SISMO_DOWN_1,J,1.0829405372068485e-13,SISMO_DOWN_5,I,9918.966705395946,SISMO_DOWN_1,J
420,VIGA,Viga_2,IR 254 x 38.7,6.2,0.0,,,1.0233595189236304e-13,SISMO_DOWN_1,I,1894.941866317257,SISMO_DOWN_1,I,1894.941866317257,SISMO_DOWN_1,I,6.212127267958486,GRAV_DISEÑO,I,3187.588441188609,SISMO_DOWN_1,I,3.1724145086632543e-13,SISMO_DOWN_1,I,3187.588441188609,SISMO_DOWN_1,I
421,VIGA,Viga_2,IR 254 x 38.7,5.449999999999999,0.0,,,3.857306174585252e-14,GRAV_DISEÑO,I,7985.362169605582,SISMO_DOWN_1,J,7985.362169605582,SISMO_DOWN_1,J,0.586671389473376,SISMO_DOWN_1,I,23319.681976453234,SISMO_DOWN_1,J,1.0511159325744812e-13,GRAV_DISEÑO,I,23319.681976453234,SISMO_DOWN_1,J
422,VIGA,Viga_2,IR 254 x 38.7,6.2,0.0,,,1.0233595189236304e-13,SISMO_DOWN_1,I,2419.102052296486,SISMO_DOWN_1,J,2419.102052296486,SISMO_DOWN_1,J,3.39492705689016,GRAV_DISEÑO,I,5062.672991647204,SISMO_DOWN_1,J,3.1724145086632543e-13,SISMO_DOWN_1,I,5062.672991647204,SISMO_DOWN_1,J
423,VIGA,Viga_2,IR 254 x 38.7,6.2,0.0,,,1.0233595189236304e-13,SISMO_DOWN_1,I,3998.615918103956,SISMO_DOWN_1,J,3998.615918103956,SISMO_DOWN_1,J,0.7784470900275788,SISMO_DOWN_1,I,11542.653181865056,SISMO_DOWN_1,J,3.1724145086632543e-13,SISMO_DOWN_1,I,11542.653181865056,SISMO_DOWN_1,J
424,VIGA,Viga_2,IR 254 x 38.7,6.32,0.0,,,4.869643407867087e-15,SISMO_UP_5,I,8791.911193411155,SISMO_DOWN_1,J,8791.911193411155,SISMO_DOWN_1,J,0.2805396509404732,SISMO_DOWN_1,I,26624.421720249637,SISMO_DOWN_1,J,1.538807316885999e-14,SISMO_UP_5,I,26624.421720249637,SISMO_DOWN_1,J
425,VIGA,Viga_2,IR 254 x 38.7,6.1000000000000005,0.0,,,1.5395275013520348e-14,GRAV_DISEÑO,I,2002.4609403690695,SISMO_DOWN_1,J,2002.4609403690695,SISMO_DOWN_1,J,0.8054894278020999,SISMO_DOWN_1,I,3433.06625927407,SISMO_DOWN_1,J,4.6955588791237063e-14,GRAV_DISEÑO,I,3433.06625927407,SISMO_DOWN_1,J
426,VIGA,Viga_2,IR 254 x 38.7,1.5,0.0,,,2.0320105190410396e-12,SISMO_DOWN_1,I,72076.83555097069,GRAV_DISEÑO,I,72076.83555097069,GRAV_DISEÑO,I,33.6786228539338,GRAV_DISEÑO,I,56320.87658768413,GRAV_DISEÑO,J,1.5240078892807794e-12,SISMO_DOWN_1,I,56320.87658768413,GRAV_DISEÑO,J
427,VIGA,Viga_2,IR 254 x 38.7,3.8000000000000007,0.0,,,1.5868647735542712e-13,GRAV_DISEÑO,I,23697.984555253086,GRAV_DISEÑO,J,23697.984555253086,GRAV_DISEÑO,J,12.513431555725251,GRAV_DISEÑO,I,56274.6243477599,GRAV_DISEÑO,I,3.015043069753116e-13,GRAV_DISEÑO,I,56274.6243477599,GRAV_DISEÑO,I
428,VIGA,Viga_2,IR 254 x 38.7,6.1000000000000005,0.0,,,1.5395275013520348e-14,GRAV_DISEÑO,I,2246.96202177675,SISMO_DOWN_1,J,2246.96202177675,SISMO_DOWN_1,J,1.1661337531486076,GRAV_DISEÑO,I,4254.816689110356,SISMO_DOWN_1,J,4.6955588791237063e-14,GRAV_DISEÑO,I,4254.816689110356,SISMO_DOWN_1,J
429,VIGA,Viga_2,IR 254 x 38.7,5.449999999999999,0.0,,,3.857306174585252e-14,GRAV_DISEÑO,I,8322.27048355014,SISMO_DOWN_1,I,8322.27048355014,SISMO_DOWN_1,I,2.1012395294759005,GRAV_DISEÑO,I,20469.718517335477,SISMO_DOWN_1,I,1.0511159325744812e-13,GRAV_DISEÑO,I,20469.718517335477,SISMO_DOWN_1,I
430,VIGA,Viga_2,IR 254 x 38.7,6.32,0.0,,,4.869643407867087e-15,SISMO_UP_5,I,7481.066770622008,SISMO_DOWN_1,J,7481.066770622008,SISMO_DOWN_1,J,0.36059699090630115,SISMO_DOWN_1,I,22164.815604786403,SISMO_DOWN_1,J,1.538807316885999e-14,SISMO_UP_5,I,22164.815604786403,SISMO_DOWN_1,J
431,VIGA,Viga_2,IR 254 x 38.7,6.199999999999999,0.0,,,9.740484799520453e-14,SISMO_DOWN_1,I,2332.0344669576098,SISMO_DOWN_1,J,2332.0344669576098,SISMO_DOWN_1,J,0.7622928258624326,SISMO_DOWN_1,I,4635.032107661269,SISMO_DOWN_1,J,3.0195502878513397e-13,SISMO_DOWN_1,I,4635.032107661269,SISMO_DOWN_1,J
432,VIGA,Viga_2,IR 254 x 38.7,1.5,0.0,,,2.0320105190410396e-12,SISMO_DOWN_1,I,60737.62478728136,GRAV_DISEÑO,I,60737.62478728136,GRAV_DISEÑO,I,30.365029137388913,GRAV_DISEÑO,I,48137.191640266574,GRAV_DISEÑO,J,1.5240078892807794e-12,SISMO_DOWN_1,I,48137.191640266574,GRAV_DISEÑO,J
433,VIGA,Viga_2,IR 254 x 38.7,3.8000000000000007,0.0,,,1.5868647735542712e-13,GRAV_DISEÑO,I,20697.964830984776,GRAV_DISEÑO,J,20697.964830984776,GRAV_DISEÑO,J,12.25785073692266,GRAV_DISEÑO,I,48123.76986629842,GRAV_DISEÑO,I,3.015043069753116e-13,GRAV_DISEÑO,I,48123.76986629842,GRAV_DISEÑO,I
434,VIGA,Viga_2,IR 254 x 38.7,6.199999999999999,0.0,,,9.740484799520453e-14,SISMO_DOWN_1,I,2945.05078747055,GRAV_DISEÑO,J,2945.05078747055,GRAV_DISEÑO,J,5.201389784877766,GRAV_DISEÑO,I,5964.227018368991,GRAV_DISEÑO,J,3.0195502878513397e-13,SISMO_DOWN_1,I,5964.227018368991,GRAV_DISEÑO,J
435,VIGA,Viga_2,IR 254 x 38.7,5.449999999999999,0.0,,,3.857306174585252e-14,GRAV_DISEÑO,I,7582.879856714099,SISMO_DOWN_1,I,7582.879856714099,SISMO_DOWN_1,I,0.35462145453239924,SISMO_DOWN_1,I,18398.33281502862,SISMO_DOWN_1,I,1.0511159325744812e-13,GRAV_DISEÑO,I,18398.33281502862,SISMO_DOWN_1,I
436,VIGA,Viga_2,IR 254 x 38.7,6.199999999999999,0.0,,,9.740484799520453e-14,SISMO_DOWN_1,I,2568.5608503838607,SISMO_DOWN_1,J,2568.5608503838607,SISMO_DOWN_1,J,2.8676178745125838,GRAV_DISEÑO,I,5268.965207318329,SISMO_DOWN_1,J,3.0195502878513397e-13,SISMO_DOWN_1,I,5268.965207318329,SISMO_DOWN_1,J
437,VIGA,Viga_2,IR 254 x 38.7,6.199999999999999,0.0,,,9.740484799520453e-14,SISMO_DOWN_1,I,2716.588976716939,SISMO_DOWN_1,J,2716.588976716939,SISMO_DOWN_1,J,0.8445525805306452,SISMO_DOWN_1,I,5388.082169135518,SISMO_DOWN_1,J,3.0195502878513397e-13,SISMO_DOWN_1,I,5388.082169135518,SISMO_DOWN_1,J
438,VIGA,Viga_2,IR 254 x 38.7,6.32,0.0,,,4.869643407867087e-15,SISMO_UP_5,I,4717.979069199963,SISMO_DOWN_1,I,4717.979069199963,SISMO_DOWN_1,I,0.74744133061107,SISMO_DOWN_1,I,13985.865481745312,SISMO_DOWN_1,I,1.538807316885999e-14,SISMO_UP_5,I,13985.865481745312,SISMO_DOWN_1,I
439,VIGA,Viga_2,IR 254 x 38.7,5.300000000000001,0.0,,,4.086568064931503e-14,SISMO_DOWN_5,I,3121.9438256503445,SISMO_DOWN_1,I,3121.9438256503445,SISMO_DOWN_1,I,0.8199685557026517,SISMO_DOWN_1,I,6283.820102779505,SISMO_DOWN_1,I,1.0829405372068485e-13,SISMO_DOWN_5,I,6283.820102779505,SISMO_DOWN_1,I
440,VIGA,Viga_2,IR 254 x 38.7,5.449999999999999,0.0,,,3.857306174585252e-14,GRAV_DISEÑO,I,5220.997990903269,SISMO_DOWN_1,J,5220.997990903269,SISMO_DOWN_1,J,0.5647355089302862,SISMO_DOWN_1,I,14314.7738994108,SISMO_DOWN_1,J,1.0511159325744812e-13,GRAV_DISEÑO,I,14314.7738994108,SISMO_DOWN_1,J
441,VIGA,Viga_2,IR 254 x 38.7,1.5,0.0,,,2.7304211826420715e-12,SISMO_DOWN_1,I,18789.564901223854,GRAV_DISEÑO,I,18789.564901223854,GRAV_DISEÑO,I,46.25223992422966,GRAV_DISEÑO,I,27582.9215599261,GRAV_DISEÑO,J,2.0478158869815537e-12,SISMO_DOWN_1,I,27582.9215599261,GRAV_DISEÑO,J
442,VIGA,Viga_2,IR 254 x 38.7,4.6000000000000005,0.0,,,1.0275112477953044e-13,SISMO_DOWN_1,I,7141.340038266101,GRAV_DISEÑO,J,7141.340038266101,GRAV_DISEÑO,J,13.421773968152435,GRAV_DISEÑO,I,27585.87645814976,GRAV_DISEÑO,I,2.3632758699292004e-13,SISMO_DOWN_1,I,27585.87645814976,GRAV_DISEÑO,I
443,VIGA,Viga_2,IR 254 x 38.7,3.799999999999999,0.0,,,1.6033714410785133e-13,SISMO_UP_1,I,3356.3007005100662,GRAV_DISEÑO,J,3356.3007005100662,GRAV_DISEÑO,J,2.9548982236819037,GRAV_DISEÑO,I,9130.901906045872,GRAV_DISEÑO,J,3.046405738049174e-13,SISMO_UP_1,I,9130.901906045872,GRAV_DISEÑO,J
444,VIGA,Viga_2,IR 254 x 38.7,1.5,5.963389195045882e-10,SISMO_DOWN_1,I,2.7302122936327215e-12,SISMO_DOWN_1,I,29916.121475696706,GRAV_DISEÑO,I,29916.121475696706,GRAV_DISEÑO,I,5.662915049384218,SISMO_DOWN_1,I,44314.46739639895,GRAV_DISEÑO,I,2.0476592202245415e-12,SISMO_DOWN_1,I,44314.46739639895,GRAV_DISEÑO,I
445,VIGA,Viga_2,IR 254 x 38.7,1.5,0.0,,,2.7304211826420715e-12,SISMO_DOWN_1,I,13798.573179813342,GRAV_DISEÑO,I,13798.573179813342,GRAV_DISEÑO,I,15.090252633494076,SISMO_DOWN_1,I,20144.152213642465,GRAV_DISEÑO,I,2.0478158869815537e-12,SISMO_DOWN_1,I,20144.152213642465,GRAV_DISEÑO,I
446,VIGA,Viga_2,IR 254 x 38.7,5.450000000000001,0.0,,,7.794988044180202e-14,SISMO_DOWN_1,I,3020.7846351866287,GRAV_DISEÑO,I,3020.7846351866287,GRAV_DISEÑO,I,1.526181422427791,GRAV_DISEÑO,I,9133.19169170435,GRAV_DISEÑO,I,2.124134242039106e-13,SISMO_DOWN_1,I,9133.19169170435,GRAV_DISEÑO,I
