elemento,tipo,grupo,perfil,combo,tipo_combo,metodo,tipo_valor,extremo,nodo,longitud_m,P_N,Vy_N,Vz_N,T_Nm,My_Nm,Mz_Nm,V_resultante_N,M_resultante_Nm
325,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,63,6.1000000000000005,0.0,1.3184228902754907e-13,3350.2576370684856,1.6483983780174167,5644.284498046121,4.0211898153402464e-13,3350.2576370684856,5644.284498046121
325,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,67,6.1000000000000005,0.0,1.3184228902754907e-13,3618.3097150002377,1.6483983780174167,6461.886996684547,4.0211898153402464e-13,3618.3097150002377,6461.886996684547
326,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,64,1.5,0.0,1.1549735496621087e-12,65850.96087233847,16.052614132033,50982.58969956677,8.662301622465817e-13,65850.96087233847,50982.58969956677
326,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,75,1.5,0.0,1.1549735496621087e-12,64887.86412233848,16.052614132033,56077.1314203774,8.662301622465817e-13,64887.86412233848,56077.1314203774
327,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,75,3.8000000000000007,0.0,5.507457996416239e-14,22875.504838180954,6.287013052389512,56058.60096870675,1.0464170193190857e-13,22875.504838180954,56058.60096870675
327,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,65,3.8000000000000007,0.0,5.507457996416239e-14,25315.349938180952,6.287013052389512,35504.40191015528,1.0464170193190857e-13,25315.349938180952,35504.40191015528
328,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,64,6.1000000000000005,0.0,1.3184228902754907e-13,2174.649887964614,0.8325949478058934,9066.755217741744,4.0211898153402464e-13,2174.649887964614,9066.755217741744
328,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,68,6.1000000000000005,0.0,1.3184228902754907e-13,5518.764905938735,0.8325949478058934,12652.10068638096,4.0211898153402464e-13,5518.764905938735,12652.10068638096
329,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,65,5.449999999999999,0.0,1.1859866059263773e-13,21146.65781897132,0.9010810038947106,44086.0715680148,3.2318135011493773e-13,21146.65781897132,44086.0715680148
329,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,66,5.449999999999999,0.0,1.1859866059263773e-13,18384.58857844975,0.9010810038947106,66794.71924685352,3.2318135011493773e-13,18384.58857844975,66794.71924685352
330,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,67,6.32,0.0,5.594788949942797e-15,11781.817586310397,0.5349379028229615,47952.02767654948,1.7679533081819245e-14,11781.817586310397,47952.02767654948
330,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,68,6.32,0.0,5.594788949942797e-15,15839.665226310397,0.5349379028229615,39332.09276417957,1.7679533081819245e-14,15839.665226310397,39332.09276417957
331,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,67,6.199999999999999,0.0,1.2413646987108716e-13,3681.625015702094,1.6418459180316989,6068.785069732233,3.848230566003702e-13,3681.625015702094,6068.785069732233
331,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,71,6.199999999999999,0.0,1.2413646987108716e-13,4756.426427322771,1.6418459180316989,11080.57912844992,3.848230566003702e-13,4756.426427322771,11080.57912844992
332,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,68,1.5,0.0,1.1549735496621087e-12,54633.295342624115,17.199050411799405,40428.020487641705,8.662301622465817e-13,54633.295342624115,40428.020487641705
332,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,77,1.5,0.0,1.1549735496621087e-12,53670.19859262412,17.199050411799405,48339.17631863535,8.662301622465817e-13,53670.19859262412,48339.17631863535
333,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,77,3.8000000000000007,0.0,5.507457996416239e-14,20188.622492081933,7.655286277474116,48334.19918965559,1.0464170193190857e-13,20188.622492081933,48334.19918965559
333,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,69,3.8000000000000007,0.0,5.507457996416239e-14,22628.46759208193,7.655286277474116,33018.98702480427,1.0464170193190857e-13,22628.46759208193,33018.98702480427
334,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,68,6.199999999999999,0.0,1.2413646987108716e-13,3243.3665692693435,2.1948036403528888,14037.381117848843,3.848230566003702e-13,3243.3665692693435,14037.381117848843
334,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,72,6.199999999999999,0.0,1.2413646987108716e-13,7224.166469269342,2.1948036403528888,18411.971481818604,3.848230566003702e-13,7224.166469269342,18411.971481818604
335,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,69,5.449999999999999,0.0,1.1859866059263773e-13,18949.248203908253,0.19007999984503582,39882.34058020957,3.2318135011493773e-13,18949.248203908253,39882.34058020957
335,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,70,5.449999999999999,0.0,1.1859866059263773e-13,15449.996678908252,0.19007999984503582,53855.82598762692,3.2318135011493773e-13,15449.996678908252,53855.82598762692
336,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,69,6.199999999999999,0.0,1.2413646987108716e-13,2833.7751541245043,1.599470724603346,12942.39531007881,3.848230566003702e-13,2833.7751541245043,12942.39531007881
336,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,73,6.199999999999999,0.0,1.2413646987108716e-13,6814.575054124504,1.599470724603346,16967.49033549314,3.848230566003702e-13,6814.575054124504,16967.49033549314
337,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,70,6.199999999999999,0.0,1.2413646987108716e-13,3669.4260072862044,1.6750940390369569,9665.38329009314,3.848230566003702e-13,3669.4260072862044,9665.38329009314
337,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,74,6.199999999999999,0.0,1.2413646987108716e-13,5542.9041563243445,1.6750940390369569,12360.1427891178,3.848230566003702e-13,5542.9041563243445,12360.1427891178
338,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,71,6.32,0.0,5.594788949942797e-15,12725.24762800823,0.9687604673682414,45087.082842855794,1.7679533081819245e-14,12725.24762800823,45087.082842855794
338,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,72,6.32,0.0,5.594788949942797e-15,10294.161217258828,0.9687604673682414,22514.16169286791,1.7679533081819245e-14,10294.161217258828,22514.16169286791
339,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,72,5.300000000000001,0.0,5.269335824215046e-14,3982.467758092819,1.6710185890602007,6923.007033932174,1.3963739934169874e-13,3982.467758092819,6923.007033932174
339,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,73,5.300000000000001,0.0,5.269335824215046e-14,3914.066817646134,1.6710185890602007,6114.068340289262,1.3963739934169874e-13,3914.066817646134,6114.068340289262
340,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,73,5.449999999999999,0.0,1.1859866059263773e-13,13277.379956155273,0.5785297189402284,22921.491126960616,3.2318135011493773e-13,13277.379956155273,22921.491126960616
340,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,74,5.449999999999999,0.0,1.1859866059263773e-13,14499.709994421104,0.5785297189402284,46676.673469392386,3.2318135011493773e-13,14499.709994421104,46676.673469392386
341,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,75,1.5,0.0,7.969956570964804e-12,18471.13459830146,20.794543339795656,19.891530687234624,5.977467428223604e-12,18471.13459830146,19.891530687234624
341,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,76,1.5,0.0,7.969956570964804e-12,17508.037848301465,20.794543339795656,26965.70848290022,5.977467428223604e-12,17508.037848301465,26965.70848290022
342,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,76,4.6000000000000005,0.0,6.989025035965456e-15,4390.462295555952,5.709975744538187,26966.782427274746,1.607475758272055e-14,4390.462295555952,26966.782427274746
342,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,77,4.6000000000000005,0.0,6.989025035965456e-15,7343.958995555951,5.709975744538187,22.487084007136588,1.607475758272055e-14,7343.958995555951,22.487084007136588
343,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,76,3.799999999999999,0.0,1.0280606980035877e-13,1044.160991178208,3.2678142538626886,26.504504462127677,1.9533153262068155e-13,1044.160991178208,26.504504462127677
343,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,78,3.799999999999999,0.0,1.0280606980035877e-13,3484.0060911782075,3.2678142538626886,8579.602844145262,1.9533153262068155e-13,3484.0060911782075,8579.602844145262
344,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,65,1.5,2.356802984838316e-10,7.932029054618347e-12,28913.96173243859,3.41195508965935,42644.95095399515,5.949021790963762e-12,28913.96173243859,42644.95095399515
344,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,78,1.5,2.356802984838316e-10,7.932029054618347e-12,27950.864982438594,3.41195508965935,4.122420679804038,5.949021790963762e-12,27950.864982438594,4.122420679804038
345,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,66,1.5,0.0,7.969956570964804e-12,13768.390186191407,31.677657871053693,19931.001364075437,5.977467428223604e-12,13768.390186191407,19931.001364075437
345,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,79,1.5,0.0,7.969956570964804e-12,12805.293436191407,31.677657871053693,0.8615068988935134,5.977467428223604e-12,12805.293436191407,0.8615068988935134
346,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,78,5.450000000000001,0.0,8.821115284333939e-14,3318.5010397409983,0.8615068988733018,8580.051948285221,2.4037539149809994e-13,3318.5010397409983,8580.051948285221
346,VIGA,Viga_1,IR 457 x 59.5,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,79,5.450000000000001,0.0,8.821115284333939e-14,385.26788969141893,0.8615068988733018,31.67765787105648,2.4037539149809994e-13,385.26788969141893,31.67765787105648
401,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,59,3.1999999999999993,60231.58129428253,2516.4403985280373,14877.790642039856,5.537256406165742,35689.13981895711,4141.838475295153,15089.106224946283,35928.672769426164
401,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,80,3.1999999999999993,56326.10257428253,2516.4403985280373,14877.790642039856,5.537256406165742,19039.67919401056,3910.8287955591486,15089.106224946283,19437.17998267787
402,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,60,3.1999999999999993,100826.30984954063,14429.718105892674,1214.5693426090145,5.537256406165742,876.1178834279355,24063.661581049608,14480.743879495023,24079.605296452537
402,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,81,3.1999999999999993,96920.83112954063,14429.718105892674,1214.5693426090145,5.537256406165742,3188.1116240416795,22111.49514071405,14480.743879495023,22340.149352347016
403,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,61,3.1999999999999993,94295.7399372742,15588.906953158043,2267.3884970396884,5.537256406165742,5390.777241479691,25973.179772310246,15752.938474796601,26526.71383251234
403,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,82,3.1999999999999993,90390.2612172742,15588.906953158043,2267.3884970396884,5.537256406165742,1954.070827553125,23911.3373052014,15752.938474796601,23991.04925846742
404,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,62,3.1999999999999993,53444.05284814638,3364.345790625241,19382.10607968101,5.537256406165742,43010.21857853242,5543.742173787155,19671.930730940094,43366.023330051394
404,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,83,3.1999999999999993,49538.57412814638,3364.345790625241,19382.10607968101,5.537256406165742,23320.388037761422,5222.195626366628,19671.930730940094,23897.946049646376
405,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,63,3.1999999999999993,107190.63543656596,2946.3130338914652,17535.70677610338,5.537256406165742,39345.149660967734,4871.862441367869,17781.500854291146,39645.62832761716
405,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,84,3.1999999999999993,103285.15671656597,2946.3130338914652,17535.70677610338,5.537256406165742,20600.5637743848,4556.34654487559,17781.500854291146,21098.424625063715
406,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,64,3.1999999999999993,185293.49675024603,22768.732194159627,3188.505743418599,5.537256406165742,6448.796533055692,34114.70704661218,22990.90547597407,34718.87402553432
406,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,85,3.1999999999999993,181388.01803024605,22768.732194159627,3188.505743418599,5.537256406165742,3780.0998493209854,38745.30556006639,22990.90547597407,38929.26736805803
407,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,65,3.1999999999999993,141323.10620566393,19308.903999476075,16826.7329761045,5.537256406165742,20842.840334399036,30196.269863193018,25611.96431963206,36691.125723477475
407,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,86,3.1999999999999993,137417.62748566395,19308.903999476075,16826.7329761045,5.537256406165742,33049.02095564517,31592.239292275248,25611.96431963206,45719.879370215465
408,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,66,3.1999999999999993,76276.62352099124,5740.198313294701,16176.58528846334,5.537256406165742,39415.91881353459,8041.669590076305,17164.841632560434,40227.889650230325
408,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,87,3.1999999999999993,72371.14480099124,5740.198313294701,16176.58528846334,5.537256406165742,18699.633655422367,10327.019999436723,17164.841632560434,21361.733097194407
409,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,67,3.1999999999999993,106985.8231820873,3404.727126309413,16168.14763739123,5.537256406165742,37844.800945544564,5665.135683832915,16522.74689115302,38266.4699302683
409,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,88,3.1999999999999993,103080.3444620873,3404.727126309413,16168.14763739123,5.537256406165742,16775.651613182945,5229.998397697327,16522.74689115302,17572.00530067084
410,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,68,3.1999999999999993,176501.34923983965,19249.62736910851,6064.479559695937,5.537256406165742,12109.88815131958,28866.434864302042,20182.320634146643,31303.681138365544
410,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,89,3.1999999999999993,172595.87051983966,19249.62736910851,6064.479559695937,5.537256406165742,7322.068149909124,32732.449030320022,20182.320634146643,33541.405777254055
411,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,69,3.1999999999999993,97863.6432426335,16335.535669734534,2995.497592604561,5.537256406165742,6991.478050776247,25546.425804515526,16607.911712327623,26485.857296302544
411,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,90,3.1999999999999993,93958.1645226335,16335.535669734534,2995.497592604561,5.537256406165742,2639.4476480388466,26727.30720321821,16607.911712327623,26857.319937438617
412,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,70,3.1999999999999993,50657.829513891294,2420.26622569381,16396.216087639397,5.537256406165742,38527.089010317395,4316.258059876324,16573.88278575057,38768.11410487189
412,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,91,3.1999999999999993,46752.350793891295,2420.26622569381,16396.216087639397,5.537256406165742,16727.0851728168,3428.6258574092544,16573.88278575057,17074.860281969017
413,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,71,3.1999999999999993,60350.06828506442,3015.9708884340425,16723.280522123205,5.537256406165742,41392.64118774691,5016.191675742681,16993.06305000682,41695.47845300917
413,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,92,3.1999999999999993,56444.58956506442,3015.9708884340425,16723.280522123205,5.537256406165742,13985.505886831384,4634.973163882694,16993.06305000682,14733.545097514992
414,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,72,3.1999999999999993,100628.68336129264,9034.5881970348,4519.395000899814,5.537256406165742,8922.537744144196,15138.513950911138,10101.916405522208,17572.315853000393
414,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,93,3.1999999999999993,96723.20464129264,9034.5881970348,4519.395000899814,5.537256406165742,5716.286979409144,13772.242963122146,10101.916405522208,14911.42558799225
415,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,73,3.1999999999999993,93964.96636031826,8918.43421665252,4503.973119245325,5.537256406165742,9188.205144959476,14873.478389320378,9991.208272058135,17482.6620737072
415,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,94,3.1999999999999993,90059.48764031826,8918.43421665252,4503.973119245325,5.537256406165742,5269.842130055058,13665.529722874295,9991.208272058135,14646.43091959485
416,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,74,3.1999999999999993,54427.148677148456,3512.424199403196,16514.97331937323,5.537256406165742,40361.55574708298,5851.775655897087,16884.35570272561,40783.556253125316
416,COLUMNA,Columna_1,IR 610 x 113.1,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,95,3.1999999999999993,50521.66995714846,3512.424199403196,16514.97331937323,5.537256406165742,14314.195255287324,5388.013777258932,16884.35570272561,15294.668295534304
417,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,80,6.32,0.0,4.600854246157245e-17,6080.909995926891,0.402809315037321,19039.2407011341,1.4538699417856893e-16,6080.909995926891,19039.2407011341
417,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,81,6.32,0.0,4.600854246157245e-17,6092.455319850967,0.402809315037321,13566.389949855411,1.4538699417856893e-16,6092.455319850967,13566.389949855411
418,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,80,6.2,0.0,1.0233595189236304e-13,2117.3839857691983,0.8764631201858459,3910.543123791324,3.1724145086632543e-13,2117.3839857691983,3910.543123791324
418,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,84,6.2,0.0,1.0233595189236304e-13,2153.1662995542138,0.8764631201858459,3544.139716915903,3.1724145086632543e-13,2153.1662995542138,3544.139716915903
419,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,81,5.300000000000001,0.0,4.086488779528908e-14,4231.652962448569,0.8088291422395418,9263.143319691733,1.0829195265751607e-13,4231.652962448569,9263.143319691733
419,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,82,5.300000000000001,0.0,4.086488779528908e-14,4592.638769472725,0.8088291422395418,9918.966705395946,1.0829195265751607e-13,4592.638769472725,9918.966705395946
420,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,81,6.2,0.0,1.0233595189236304e-13,1894.941866317257,4.646175865676164,3187.588441188609,3.1724145086632543e-13,1894.941866317257,3187.588441188609
420,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,85,6.2,0.0,1.0233595189236304e-13,1553.4620707114552,4.646175865676164,2123.7923557943377,3.1724145086632543e-13,1553.4620707114552,2123.7923557943377
421,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,82,5.449999999999999,0.0,1.588041873401682e-14,6590.406760153232,0.586671389473376,13998.840667826806,4.3274141050195826e-14,6590.406760153232,13998.840667826806
421,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,83,5.449999999999999,0.0,1.588041873401682e-14,7985.362169605582,0.586671389473376,23319.681976453234,4.3274141050195826e-14,7985.362169605582,23319.681976453234
422,VIGA,Viga_2,IR 254 x 38.7,SISMO_DOWN_2,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,82,6.2,0.0,1.0233595189236304e-13,1417.2646037178208,2.610796102176053,1954.088010230602,3.1724145086632543e-13,1417.2646037178208,1954.088010230602
