elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,muy_Nm,muz_Nm,phi_pn_N,phi_mn_Nm,phi_mny_Nm,phi_mnz_Nm,ratio_axial,ratio_flexion,ratio_my,ratio_mz,dc,estado,rama_interaccion,extremo,tipo_revision
409,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,2886.316996802142,5137.123976964761,5137.115368020076,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.0020235176242015987,0.04974843597351186,0.049657525158710594,9.091081480126946e-05,0.05076019478561266,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,OR biaxial simetrico: misma capacidad en ambos ejes locales
305,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,3168.505662422497,5118.973267162774,5118.967334064463,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.002221352352287727,0.049557436385010464,0.04948209860349984,7.533778151062301e-05,0.050668112561154326,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
312,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_UP_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,3071.1889420348916,4954.264611086925,4954.260640352629,6.272489221915157,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0021531262707270406,0.04795060671907859,0.04788997419108749,6.0632527991101115e-05,0.04902716985444211,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,OR biaxial simetrico: misma capacidad en ambos ejes locales
308,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,3053.2034862633295,4930.231313217897,4930.225152985021,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0021405171613418355,0.0477329748080312,0.04765763702652058,7.533778151062301e-05,0.04880323338870212,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
309,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,3053.341622869013,4914.575585238351,4914.569405381593,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0021406140051245725,0.04758163974451768,0.04750630196300706,7.533778151062301e-05,0.04865194674707996,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
408,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,2694.2215783176875,4744.400902945619,4744.391581384594,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.001888844798845846,0.04595220211108417,0.0458612912962829,9.091081480126946e-05,0.04689662451050709,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,OR biaxial simetrico: misma capacidad en ambos ejes locales
205,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2785.823560081253,4616.667556858971,4616.662676656277,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.001953064434012647,0.04469149771992898,0.04462660979788285,6.488792204613473e-05,0.045668029936935306,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
103,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2668.208402412989,4578.6561995279035,4578.655731962336,2.0692133169916094,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0018706076752163447,0.044279220519630055,0.04425921863044008,2.0001889189973958e-05,0.04521452435723823,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
412,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,2591.4630094602458,4549.1541930291105,4549.144471391971,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.0018168035866882263,0.044064861145961746,0.04397395033116048,9.091081480126946e-05,0.04497326293930586,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,OR biaxial simetrico: misma capacidad en ambos ejes locales
115,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2608.9977004516154,4485.202405826766,4485.201928518989,2.0692133169915126,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0018290966772584161,0.04337585661533568,0.04335585472614571,2.0001889189973023e-05,0.04429040495396489,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
102,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2449.848727020264,4359.919756463785,4359.919265440529,2.069213316991336,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0017175217002310375,0.042164821521107954,0.04214481963191798,2.0001889189971315e-05,0.04302358237122347,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
209,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2626.3220092347738,4348.379075872396,4348.373894568152,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0018412422746368995,0.042098105126630925,0.04203321720458479,6.488792204613473e-05,0.043018726263949376,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
114,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2408.141257962022,4280.610470264988,4280.609970144265,2.069213316991336,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0016882817384410813,0.041398184401955286,0.041378182512765316,2.0001889189971315e-05,0.04224232527117583,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
208,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2563.806022169543,4268.935120322638,4268.929842595328,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0017974140320145507,0.04133016539257141,0.041265277470525275,6.488792204613473e-05,0.042228872408578685,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
105,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2327.3625589969965,4256.6783750207915,4256.677872088267,2.069213316991336,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0016316500097720182,0.04116684664210768,0.04114684475291771,2.0001889189971315e-05,0.04198267164699369,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
212,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2497.4894277097014,4163.892137379374,4163.8867265100625,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0017509212878651045,0.040314774301254755,0.04024988637920862,6.488792204613473e-05,0.04119023494518731,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
109,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2249.9197371382393,4098.542400339157,4098.54187800175,2.069213316991336,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0015773569729805909,0.03963823738529913,0.03961823549610916,2.0001889189971315e-05,0.040426915871789426,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
108,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,2187.4906469606294,3948.58084704733,3948.5803048722787,2.069213316991336,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0015335896513810486,0.03818864553130372,0.03816864364211375,2.0001889189971315e-05,0.03895544035699425,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
304,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,2186.829085879767,3873.060929249619,3873.0530875488694,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0015331258490654698,0.03751390346630373,0.03743856568479311,7.533778151062301e-05,0.038280466390836466,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
