elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,phi_pn_N,phi_mn_Nm,ratio_axial,ratio_flexion,dc,estado,rama_interaccion
202,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,5188.907689806818,9931.51494841694,1209931.6727028694,267378.3189,0.004288595634673572,0.03714405487054971,0.039288352687886496,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
407,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.1999999999999993,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772836,9357.639146697036,17334.407103907604,1467024.3105305547,490528.64519999997,0.006378653086745925,0.03533821576686916,0.03852754231024212,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
302,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,4290.7083077558655,9709.49219021313,1209931.6727028692,267378.3189,0.003546240175836411,0.0363136855305179,0.0380868056184361,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
306,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.200000000000001,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772841,10132.93290308556,16625.369255527756,1467024.3105305538,490528.64519999997,0.006907133597139201,0.03389275920624208,0.03734632600481168,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
314,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,4192.785947272784,9458.07841390199,1209931.6727028692,267378.3189,0.0034653080350450782,0.03537339322355202,0.03710604724107456,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
210,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,9543.031224517916,15506.517454752022,1467024.310530554,490528.64519999997,0.006505025960385515,0.03161184898474105,0.03486436196493381,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
411,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.1999999999999993,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772836,8032.927401199159,14847.163565954555,1467024.3105305547,490528.64519999997,0.005475660725958946,0.030267678985191622,0.03300550934817109,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
205,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,4225.582054958755,8323.39874227457,1209931.6727028694,267378.3189,0.003492413786903534,0.03112966966251118,0.03287587655596295,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
405,Columna_1,COLUMNA,IR 406 x 59.5,GRAV_DISEÑO,3.1999999999999993,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328902,3806.1677360053573,7999.653610044734,1209931.6727028696,267378.3189,0.00314577080828271,0.0299188567081859,0.031491742112327255,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
310,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.200000000000001,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772841,8409.371000012394,13823.778451993034,1467024.3105305538,490528.64519999997,0.005732264243781426,0.02818138876753417,0.031047520889424883,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
