claro_id,nivel_m,direccion,grupo,perfil,elementos,nodos,nodo_i,nodo_j,nodo_critico,longitud_m,delta_max_m,delta_adm_m,ratio,uz_critico_m,uz_cuerda_m,nodos_intermedios,estado,metodo
DV-0005,12.8,Y,Viga_2,IR 203 x 31.3,453,"87, 100",87,100,100,1.5,0.0,0.00625,0.0,-0.00513342208166382,-0.00513342208166382,0,Cumple,delta_nodal_local_vs_cuerda
DV-0007,12.8,Y,Viga_2,IR 203 x 31.3,422,"81, 85",81,85,85,6.2,0.0,0.025833333333333333,0.0,-0.002286652791101119,-0.002286652791101119,0,Cumple,delta_nodal_local_vs_cuerda
DV-0008,12.8,Y,Viga_2,IR 203 x 31.3,432,"85, 89",85,89,89,6.1000000000000005,0.0,0.025416666666666667,0.0,-0.002178965964465324,-0.002178965964465324,0,Cumple,delta_nodal_local_vs_cuerda
DV-0009,12.8,Y,Viga_2,IR 203 x 31.3,439,"89, 93",89,93,93,6.199999999999999,0.0,0.02583333333333333,0.0,-0.002069766882445347,-0.002069766882445347,0,Cumple,delta_nodal_local_vs_cuerda
DV-0012,12.8,Y,Viga_2,IR 203 x 31.3,429,"84, 88",84,88,88,6.1000000000000005,0.0,0.025416666666666667,0.0,-0.0021237421039379356,-0.0021237421039379356,0,Cumple,delta_nodal_local_vs_cuerda
DV-0015,12.8,X,Viga_2,IR 203 x 31.3,421,"81, 82",81,82,82,5.300000000000001,0.0,0.022083333333333337,0.0,-0.0017345807643728563,-0.0017345807643728563,0,Cumple,delta_nodal_local_vs_cuerda
DV-0017,12.8,X,Viga_2,IR 203 x 31.3,434,"88, 89",88,89,89,6.32,0.0,0.026333333333333334,0.0,-0.002178965964465324,-0.002178965964465324,0,Cumple,delta_nodal_local_vs_cuerda
DV-0019,12.8,X,Viga_2,IR 203 x 31.3,440,"90, 91",90,91,91,5.449999999999999,0.0,0.02270833333333333,0.0,-0.0009791766594693732,-0.0009791766594693732,0,Cumple,delta_nodal_local_vs_cuerda
DV-0021,12.8,X,Viga_2,IR 203 x 31.3,446,"93, 94",93,94,94,5.300000000000001,0.0,0.022083333333333337,0.0,-0.0018064255048468609,-0.0018064255048468609,0,Cumple,delta_nodal_local_vs_cuerda
DV-0023,12.8,X,Viga_2,IR 203 x 31.3,428,"84, 85",84,85,85,6.32,0.0,0.026333333333333334,0.0,-0.002286652791101119,-0.002286652791101119,0,Cumple,delta_nodal_local_vs_cuerda
DV-0025,12.8,X,Viga_2,IR 203 x 31.3,433,"86, 87",86,87,87,5.449999999999999,0.0,0.02270833333333333,0.0,-0.0015788316387638282,-0.0015788316387638282,0,Cumple,delta_nodal_local_vs_cuerda
DV-0027,3.2,Y,Viga_1,IR 203 x 31.3,125,"19, 23",19,23,23,6.2,0.0,0.025833333333333333,0.0,-0.00066307985673156,-0.00066307985673156,0,Cumple,delta_nodal_local_vs_cuerda
