elemento,tipo,grupo,perfil,combo,tipo_combo,metodo,tipo_valor,extremo,nodo,longitud_m,P_N,Vy_N,Vz_N,T_Nm,My_Nm,Mz_Nm,V_resultante_N,M_resultante_Nm
458,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,83,4.203049488169273,35454.36286434311,0.9145211016055438,41612.624259425684,0.0,0.0,0.0,41612.6242694749,0.0
458,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,118,4.203049488169273,35454.36286434311,0.9145211016055438,41612.624259425684,0.0,0.0,0.0,41612.6242694749,0.0
459,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,80,4.455333881989092,6.488771579295887,14018.059636408007,14471.463434941434,0.0,0.0,0.0,20147.685969330032,0.0
459,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,119,4.455333881989092,6.488771579295887,14018.059636408007,14471.463434941434,0.0,0.0,0.0,20147.685969330032,0.0
460,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,84,4.455333881989092,4.742976074084228,31921.18278116895,32943.69174332849,0.0,0.0,0.0,45872.09103396363,0.0
460,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,119,4.455333881989092,4.742976074084228,31921.18278116895,32943.69174332849,0.0,0.0,0.0,45872.09103396363,0.0
461,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,83,4.455333881989092,6.409037623462092,18984.732023413246,19596.86576297189,0.0,0.0,0.0,27284.742947895847,0.0
461,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,120,4.455333881989092,6.409037623462092,18984.732023413246,19596.86576297189,0.0,0.0,0.0,27284.742947895847,0.0
462,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,87,4.455333881989092,4.453644042295715,18309.026032321046,18897.668028084812,0.0,0.0,0.0,26312.398050195057,0.0
462,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,120,4.455333881989092,4.453644042295715,18309.026032321046,18897.668028084812,0.0,0.0,0.0,26312.398050195057,0.0
463,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,88,4.455333881989092,4.69614656265422,35740.7808816549,36888.096810926305,0.0,0.0,0.0,51362.77936758037,0.0
463,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,121,4.455333881989092,4.69614656265422,35740.7808816549,36888.096810926305,0.0,0.0,0.0,51362.77936758037,0.0
464,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,92,4.455333881989092,5.985217415389862,17427.386002609306,17990.538091415372,0.0,0.0,0.0,25047.419901111774,0.0
464,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,121,4.455333881989092,5.985217415389862,17427.386002609306,17990.538091415372,0.0,0.0,0.0,25047.419901111774,0.0
465,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,91,4.455333881989092,4.24550853751584,17840.815925010756,18417.470414140676,0.0,0.0,0.0,25641.72243289956,0.0
465,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,122,4.455333881989092,4.24550853751584,17840.815925010756,18417.470414140676,0.0,0.0,0.0,25641.72243289956,0.0
466,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,95,4.455333881989092,5.576482068152988,12920.060813393377,13335.478822982719,0.0,0.0,0.0,18567.79380701982,0.0
466,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,122,4.455333881989092,5.576482068152988,12920.060813393377,13335.478822982719,0.0,0.0,0.0,18567.79380701982,0.0
467,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,92,4.497288071716109,36604.74308477586,0.3310632637770636,37089.252845355964,0.0,0.0,0.0,37089.25284683352,0.0
467,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,123,4.497288071716109,36604.74308477586,0.3310632637770636,37089.252845355964,0.0,0.0,0.0,37089.25284683352,0.0
468,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,93,4.497288071716109,58458.07908896443,1.524422596720653,59171.8825492799,0.0,0.0,0.0,59171.88256891646,0.0
468,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,123,4.497288071716109,58458.07908896443,1.524422596720653,59171.8825492799,0.0,0.0,0.0,59171.88256891646,0.0
469,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,94,4.206292904684598,51208.942179594625,1.4550483563900807,60041.75917182918,0.0,0.0,0.0,60041.75918945996,0.0
469,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,124,4.206292904684598,51208.942179594625,1.4550483563900807,60041.75917182918,0.0,0.0,0.0,60041.75918945996,0.0
470,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,95,4.19980951949014,30970.81389028902,0.5407982955615149,36415.3961856604,0.0,0.0,0.0,36415.396189676045,0.0
470,CONTRAVIENTO,Contraviento_2,ORC 76 x 6.4,SISMO_DOWN_3,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,124,4.19980951949014,30970.81389028902,0.5407982955615149,36415.3961856604,0.0,0.0,0.0,36415.396189676045,0.0
101,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,1,3.2,350091.9293126838,103.41001139522002,1860.8698958656737,2.069213316991336,3501.653875705549,110.82041347684758,1863.7409690715829,3503.4070601754047
101,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,17,3.2,348420.9645446838,103.41001139522002,1860.8698958656737,2.069213316991336,2458.8742655172646,220.19603705107318,1863.7409690715829,2468.7140272530687
102,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,2,3.2,503471.28446725773,2502.4494855317184,273.30077402228216,2.069213316991336,272.78242055107717,4151.354789145017,2517.329287304134,4160.307300466995
102,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,18,3.2,501800.3196992577,2502.4494855317184,273.30077402228216,2.069213316991336,601.7904657875622,3856.7454327035043,2517.329287304134,3903.4135186259928
103,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,3,3.2,441973.22711121547,2616.999444355293,312.9382845699513,2.0692133169913287,348.5254845027213,4310.98120370941,2635.643462554352,4325.046699410735
103,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,19,3.2,440302.26234321547,2616.9994443552937,312.9382845699513,2.0692133169913287,652.9002917300471,4063.8654336946215,2635.643462554353,4115.978748015975
104,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,4,3.2,309162.43063344475,224.23266570323509,1900.2882168297558,2.069213316991336,3543.38376775972,231.10420380701308,1913.4721308110009,3550.912231897649
104,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,20,3.2,307491.4658654447,224.23266570323509,1900.2882168297558,2.069213316991336,2543.7269238188283,486.54246186013813,1913.4721308110009,2589.8398078170244
105,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,5,3.2,404079.12030539225,325.51445365252374,2317.2712098937673,2.069213316991336,3977.4032472661493,347.744218593239,2340.0225468442018,3992.575939531812
105,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,21,3.2,402408.15553739225,325.51445365252374,2317.2712098937673,2.069213316991336,3439.8935335100946,694.016733400926,2340.0225468442018,3509.205999670731
106,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,6,3.2,819718.0055829426,15036.58394353388,188.37435795328116,9.814038623144677,263.99977063091256,22925.867804425554,15037.76384937851,22927.387781099034
106,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,22,3.2,815805.2753109427,15036.58394353388,188.37435795328116,9.814038623144677,339.0591736165142,25227.186114786506,15037.76384937851,25229.4645284693
107,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,7,3.2,614084.360893895,11203.94438188998,6014.319898250996,9.814038623145835,6308.484365625256,18984.633900108573,12716.147748079287,20005.3317721174
107,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,23,3.2,610171.6306218951,11203.944381889982,6014.319898250996,9.814038623145835,12937.665006972858,16901.547662150824,12716.147748079287,21284.865261697243
108,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,8,3.2,302716.99931844324,1499.6659151096098,2198.357667210162,2.069213316991336,3819.4949657093125,1591.5606651206633,2661.160327737367,4137.826379131695
108,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,24,3.2,301046.03455044323,1499.6659151096098,2198.357667210162,2.069213316991336,3216.868872191911,3207.475811925812,2661.160327737367,4542.702546388703
109,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,9,3.2,391339.9028246194,306.03274606557096,2240.480652170636,2.069213316991336,3882.8453191426975,329.69310724840665,2261.284943216001,3896.817331792121
109,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,25,3.2,389668.9380566194,306.03274606557096,2240.480652170636,2.069213316991336,3288.6805809167445,650.8427228863602,2261.284943216001,3352.464200141894
110,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,10,3.2,781348.6563560138,13565.879698731886,277.062720891512,9.814038623144677,237.69614877489886,21326.862536376633,13568.708698758837,21328.18710309546
110,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,26,3.2,777435.9260840139,13565.879698731886,277.062720891512,9.814038623144677,649.0288931208763,22119.8949401111,13568.708698758837,22129.414602868696
111,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,11,3.2,420623.20784090325,10718.95068317666,755.5244410086632,9.814038623144794,742.0819976165984,18408.141914688003,10745.544236069889,18423.093509030452
111,COLUMNA,Columna_2,ORC 254 x 15.9,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,27,3.2,416710.47756890324,10718.95068317666,755.5244410086632,9.814038623144794,1675.8333755926744,15925.805490067783,10745.544236069889,16013.734667785135
112,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,12,3.2,197685.94282054514,75.49492594940209,2136.587467054286,2.069213316991336,3747.151339940163,91.56220762567412,2137.920833009856,3748.269841177479
112,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,28,3.2,196014.97805254514,75.49492594940209,2136.587467054286,2.069213316991336,3091.5105901982474,150.84443079429568,2137.920833009856,3095.1884872507476
113,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,13,3.2,365431.6001379031,64.8066383928779,1838.0882048656135,2.069213316991336,3438.9323822679326,71.16594515961565,1839.230314355948,3439.668664502652
113,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,29,3.2,363760.6353699031,64.8066383928779,1838.0882048656135,2.069213316991336,2448.6865903201983,136.80347074044906,1839.230314355948,2452.505088113089
114,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,14,3.2,496280.59350952436,2459.6685246374095,279.4279097985781,2.069213316991336,317.7795461209638,4086.0690489852036,2475.489690519105,4098.407509387968
114,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,30,3.2,494609.6287415244,2459.6685246374095,279.4279097985781,2.069213316991336,576.3981787292284,3785.1353931836024,2475.489690519105,3828.7706650011773
115,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,15,3.2,452527.4703778157,2559.026132512351,190.18859629152274,2.06921331699131,226.6742746836344,4210.708705040023,2566.0838741242387,4216.80554750906
115,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,31,3.2,450856.50560981565,2559.026132512352,190.18859629152274,2.06921331699131,381.9450835791475,3978.625286630808,2566.0838741242396,3996.9164637615786
116,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,16,3.2,315488.65914021904,122.33943577125957,1866.6807565057868,2.069213316991336,3469.113604824015,97.92464225505756,1870.6854316677206,3470.4954169017215
116,COLUMNA,Columna_1,ORC 178 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,32,3.2,313817.69437221903,122.33943577125957,1866.6807565057868,2.069213316991336,2510.4504082129715,294.14462820278,1870.6854316677206,2527.6238474894217
117,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,17,3.16,0.0,7.444995970602026e-16,2310.884081779355,0.20416045088376944,5210.909262737107,1.1763093633551202e-15,2310.884081779355,5210.909262737107
117,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,101,3.16,0.0,7.444995970602026e-16,2962.3949567898594,0.20416045088376944,2405.013590870738,1.1763093633551202e-15,2962.3949567898594,2405.013590870738
118,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,101,3.16,0.0,2.7361434161356857e-15,1743.1037535131438,0.20416045088376952,2405.013590870733,4.323106597494384e-15,1743.1037535131438,2405.013590870733
118,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,18,3.16,0.0,2.7361434161356857e-15,504.6432016073306,0.20416045088376952,1465.3677485657158,4.323106597494384e-15,504.6432016073306,1465.3677485657158
119,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,17,3.1,0.0,3.4128893936018804e-14,613.2388970047118,0.3071536183306277,890.1430347941849,5.289978560082914e-14,613.2388970047118,890.1430347941849
119,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,103,3.1,0.0,3.4128893936018804e-14,1217.7174663518563,0.3071536183306277,1338.1379080811698,5.289978560082914e-14,1217.7174663518563,1338.1379080811698
120,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,103,3.1,0.0,3.60378008370033e-14,1442.5401386062665,0.3071536183306286,1338.1379080811698,5.585859129735511e-14,1442.5401386062665,1338.1379080811698
120,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,21,3.1,0.0,3.60378008370033e-14,375.0734140131885,0.3071536183306286,857.1307595270796,5.585859129735511e-14,375.0734140131885,857.1307595270796
121,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,18,5.299999999999999,0.0,4.464017915498989e-16,4215.936753163512,0.43533650466682,8428.272635259755,1.1829647476072318e-15,4215.936753163512,8428.272635259755
121,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,19,5.299999999999999,0.0,4.464017915498989e-16,4646.200453050848,0.43533650466682,9437.064467560645,1.1829647476072318e-15,4646.200453050848,9437.064467560645
122,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,18,6.2,0.0,7.155299186643219e-15,1562.7702011237122,1.4250563294133303,1448.8134773433335,2.218142747859398e-14,1562.7702011237122,1448.8134773433335
122,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,22,6.2,0.0,7.155299186643219e-15,2054.974352355265,1.4250563294133303,3218.545670736698,2.218142747859398e-14,2054.974352355265,3218.545670736698
123,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,19,2.7250000000000014,0.0,4.627336117234577e-15,536.2295273200162,0.374574945088205,1319.7873047238274,6.3047454597321144e-15,536.2295273200162,1319.7873047238274
123,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,102,2.7250000000000014,0.0,4.627336117234577e-15,1768.3253295016968,0.374574945088205,2362.121419132487,6.3047454597321144e-15,1768.3253295016968,2362.121419132487
124,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,102,2.7249999999999996,0.0,2.288067644198804e-15,3162.635599615278,0.3745749450882052,2362.121419132489,3.11749216522087e-15,3162.635599615278,2362.121419132489
124,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,20,2.7249999999999996,0.0,2.288067644198804e-15,2592.6030402249667,0.3745749450882052,5490.238888754679,3.11749216522087e-15,2592.6030402249667,5490.238888754679
125,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,19,6.2,0.0,7.155299186643219e-15,325.82587238853114,0.8005477997245259,2015.940787345908,2.218142747859398e-14,325.82587238853114,2015.940787345908
125,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,23,6.2,0.0,7.155299186643219e-15,3245.45081762269,0.8005477997245259,8855.692482299226,2.218142747859398e-14,3245.45081762269,8855.692482299226
126,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,20,3.1,0.0,3.4128893936018804e-14,1403.3248819008843,0.2322299845328029,609.109672062158,5.289978560082914e-14,1403.3248819008843,609.109672062158
126,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,104,3.1,0.0,3.4128893936018804e-14,433.9742847681124,0.2322299845328029,1429.7998542219643,5.289978560082914e-14,433.9742847681124,1429.7998542219643
127,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,104,3.1,0.0,3.60378008370033e-14,3205.2564031279962,0.23222998453280302,1429.7998542219648,5.585859129735511e-14,3205.2564031279962,1429.7998542219648
127,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,24,3.1,0.0,3.60378008370033e-14,4697.220063127996,0.23222998453280302,10905.680922396088,5.585859129735511e-14,4697.220063127996,10905.680922396088
128,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,21,6.32,0.0,2.890911416265035e-16,2434.496919348362,0.20948822396534864,7961.058588836382,9.135280075397511e-16,2434.496919348362,7961.058588836382
128,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,22,6.32,0.0,2.890911416265035e-16,5476.177671348362,0.20948822396534864,17036.781333711828,9.135280075397511e-16,5476.177671348362,17036.781333711828
129,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,21,6.1000000000000005,0.0,4.081939051031845e-15,1416.1884189295888,0.04229414836179503,720.9715920051716,1.2449914105647128e-14,1416.1884189295888,720.9715920051716
129,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,25,6.1000000000000005,0.0,4.081939051031845e-15,1558.5012412445499,0.04229414836179503,1267.1498089945571,1.2449914105647128e-14,1558.5012412445499,1267.1498089945571
130,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,22,1.5,0.0,5.066799908505164e-15,62939.90499518678,14.797660980032532,60194.468028610696,3.8000999313788724e-15,62939.90499518678,60194.468028610696
130,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,33,1.5,0.0,5.066799908505164e-15,62217.98709518678,14.797660980032532,42978.91066158473,3.8000999313788724e-15,62217.98709518678,42978.91066158473
131,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,33,3.799999999999999,0.0,1.2401064057700221e-15,19826.95151409969,4.606019625239017,42965.66259552564,2.356202170963041e-15,19826.95151409969,42965.66259552564
131,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,23,3.799999999999999,0.0,1.2401064057700221e-15,21655.810194099686,4.606019625239017,35851.58694423614,2.356202170963041e-15,21655.810194099686,35851.58694423614
132,VIGA,Viga_1,IR 356 x 44.6,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,22,6.1000000000000005,0.0,4.081939051031845e-15,1328.5865281164795,0.20105017330989997,1190.2026453451238,1.2449914105647128e-14,1328.5865281164795,1190.2026453451238
