elemento,grupo,perfil,combo_axial,extremo_axial,material,Fy_kg_cm2,E_kg_cm2,A_cm2,b_ext_mm,b_flat_mm,t_mm,r_cm,lambda_pared,lambda_p,lambda_r,clasificacion_local,K,L_m,KL_r,limite_esbeltez,cumple_esbeltez,Pu_N,Tu_N,Pn_compresion_N,PR_compresion_N,Tn_fluencia_N,TR_tension_N,utilizacion_compresion,utilizacion_tension,utilizacion_control,estado_control,estado,observacion
460,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,5.5562243442167,5.5562243442167,160821.30513779842,144739.17462401857,506178.8325,455560.94925,3.8387840463024714e-05,1.219644562020523e-05,3.8387840463024714e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
366,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,5.377573396284892,5.377573396284892,160821.3051377983,144739.1746240185,506178.8325,455560.94925,3.715354471416559e-05,1.1804289645848946e-05,3.715354471416559e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
462,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,5.004236654303166,5.004236654303166,160821.30513779842,144739.17462401857,506178.8325,455560.94925,3.4574168792259674e-05,1.0984779671176273e-05,3.4574168792259674e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
465,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,4.932697958577468,4.932697958577468,160821.30513779842,144739.17462401857,506178.8325,455560.94925,3.407990940525176e-05,1.0827745369084591e-05,3.407990940525176e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
160,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,5.465498861273935,5.465498861273935,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.8022015233241526e-05,9.125266902225166e-06,1.8022015233241526e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
162,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,5.334011290453939,5.334011290453939,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.758844620972744e-05,8.90573356985923e-06,1.758844620972744e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
164,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,5.2041199623507755,5.2041199623507755,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.7160140660104554e-05,8.688865344778383e-06,1.7160140660104554e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
166,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,5.06123310877669,5.06123310877669,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.668898347626756e-05,8.450299623921426e-06,1.668898347626756e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
159,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,4.724645053948427,4.724645053948427,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.5579113141388708e-05,7.888327896478273e-06,1.5579113141388708e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
161,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,4.575874268717548,4.575874268717548,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.5088554195948317e-05,7.639938287964302e-06,1.5088554195948317e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
163,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,4.4789774325740614,4.4789774325740614,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.4769045162764876e-05,7.478158089260831e-06,1.4769045162764876e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
165,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,4.323603333467014,4.323603333467014,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.425671235435483e-05,7.2187435033223544e-06,1.425671235435483e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
260,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,3.5635688537456853,3.5635688537456853,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.1750563635089721e-05,5.949780201272669e-06,1.1750563635089721e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
262,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,3.084081494575889,3.084081494575889,336964.3424407602,303267.9081966842,665490.2895,598941.26055,1.0169495061032669e-05,5.149221965011756e-06,1.0169495061032669e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
263,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,2.4851598420249945,2.4851598420249945,336964.3424407602,303267.9081966842,665490.2895,598941.26055,8.194602115345636e-06,4.149254702778206e-06,8.194602115345636e-06,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
265,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,2.0234978624381723,2.0234978624381723,336964.3424407602,303267.9081966842,665490.2895,598941.26055,6.6723112065185415e-06,3.378457948580835e-06,6.6723112065185415e-06,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
