elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,phi_pn_N,phi_mn_Nm,ratio_axial,ratio_flexion,dc,estado,rama_interaccion
205,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,21888.543948438422,40021.12188555877,2511705.2263129344,421059.4245,0.008714614963225514,0.09504863104081587,0.09940593852242863,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
311,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,23561.503061005707,38396.605547567284,2511705.226312934,421059.4245,0.00938068003130801,0.09119046698257025,0.09588080699822425,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
213,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,21490.444267899402,38536.63784270624,2511705.2263129344,421059.4245,0.00855611719192318,0.09152303831808956,0.09580109691405114,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
212,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,20986.06276167114,38093.96269690036,2511705.2263129344,421059.4245,0.008355304811177104,0.09047170180820963,0.09464935421379818,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
106,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,19487.357227949193,37777.990980488314,2511705.2263129344,421059.4245,0.007758616347092497,0.0897212810884092,0.09360058926195544,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
209,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,20335.636160633247,37080.491680163905,2511705.2263129344,421059.4245,0.008096346636378588,0.08806474697531418,0.09211292029350347,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
301,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,17192.4552181441,35645.11314887766,2511705.226312934,421059.4245,0.00684493348902324,0.08465577796104563,0.08807824470555725,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
415,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,19989.09254640378,35189.400917328036,2511705.2263129344,421059.4245,0.007958375185509658,0.08357347887204941,0.08755266646480424,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
110,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,17890.14515497625,34487.86843938442,2511705.2263129344,421059.4245,0.007122708894163565,0.08190736611664282,0.08546872056372459,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
316,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,17173.336184119802,33549.60210243145,2511705.226312934,421059.4245,0.006837321515363273,0.07967901951671301,0.08309768027439465,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
