elemento,grupo,perfil,combo_momento,extremo_momento,combo_cortante,extremo_cortante,eje_flexion,inciso_ntc,clasificacion_patin,clasificacion_alma,material,Fy_kg_cm2,E_kg_cm2,d_mm,h_mm,bf_mm,tf_mm,tw_mm,Ix_cm4,Iy_cm4,Sx_cm3,Zx_cm3,ry_cm,J_cm4,Cw_cm6,lambda_f,lambda_f_p,lambda_f_r,lambda_w,lambda_w_p,lambda_w_r,Lb_m,Cb,Lu_m,Lr_m,Mu_Nm,Vu_N,Mp_Nm,My_Nm,Mn_control_Nm,MR_Nm,estado_limite_control,utilizacion_flexion,Vn_N,VR_N,Cv,utilizacion_cortante,utilizacion_flexion_cortante,estado,deflexion_claro_id,deflexion_ratio,deflexion_delta_mm,deflexion_adm_mm,deflexion_estado,alertas
244,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,3781.9593957746483,1875.6171301373934,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.04630980359374788,279388.17216,251449.35494400002,1.0,0.007459224266274653,0.046365443620402465,Cumple,DV-0072,0.010307825298816983,0.2714393995355139,26.333333333333332,Cumple,
217,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,3780.0914485921026,1876.5960971622956,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.04628693072334006,279388.17216,251449.35494400002,1.0,0.00746311756329711,0.046342628847103655,Cumple,DV-0066,0.01054351548566041,0.27764590778905746,26.333333333333332,Cumple,
224,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,3977.187610454024,2008.355517132166,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.0456914706102576,279388.17216,251449.35494400002,1.0,0.007987117396182799,0.045755264654558,Cumple,DV-0068,0.0062266942464172725,0.1413978485123922,22.70833333333333,Cumple,
241,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,4.511808457847832,1998.1138018985364,1347.9597011224917,115515.2025,103101.6285,48625.54689746178,43762.99220771561,PLT,0.04565761391302353,279388.17216,251449.35494400002,1.0,0.005360760227134781,0.04568635166323636,Cumple,DV-0055,0.0,0.0,25.83333333333333,Cumple,
227,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,3731.30827211977,1826.881291600241,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.045278318180198736,279388.17216,251449.35494400002,1.0,0.007265404566287726,0.04533110428371057,Cumple,DV-0056,0.006546831221390547,0.16912647321925578,25.833333333333332,Cumple,
148,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7200000000000006,1.0,1.3564650060160899,4.511808457847832,3918.5026956401625,1960.7851976591353,115515.2025,103101.6285,96784.70708149236,87106.23637334313,PLT,0.04498532893609591,279388.17216,251449.35494400002,1.0,0.007797932900228833,0.045046136693612376,Cumple,DV-0048,0.0032255713934616474,0.0732473503931916,22.708333333333336,Cumple,
117,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,3590.1239637541757,1778.5067134542053,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.043960793398367344,279388.17216,251449.35494400002,1.0,0.007073021578640734,0.04401082103261926,Cumple,DV-0040,0.002979567326829644,0.07846193960651396,26.333333333333332,Cumple,
222,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.2,1.0,1.3564650060160899,4.511808457847832,1919.5418014174368,1321.3232627009797,115515.2025,103101.6285,48625.546897461776,43762.9922077156,PLT,0.043862215643449845,279388.17216,251449.35494400002,1.0,0.005254828603538275,0.04388982886710241,Cumple,DV-0059,0.0,0.0,25.833333333333332,Cumple,
144,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,3569.7831571049373,1741.3082188695118,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.0437117217764147,279388.17216,251449.35494400002,1.0,0.00692508524930325,0.04375967858212482,Cumple,DV-0046,0.0029852285010113174,0.07861101719329802,26.333333333333332,Cumple,
248,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7200000000000006,1.0,1.3564650060160899,4.511808457847832,3799.779654055072,1947.9092779909815,115515.2025,103101.6285,96784.70708149236,87106.23637334313,PLT,0.043622360605375755,279388.17216,251449.35494400002,1.0,0.007746726088936669,0.04368237237047277,Cumple,DV-0074,0.0064473490788003835,0.1464085519977587,22.70833333333333,Cumple,
239,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,4.511808457847832,1897.832195417395,1328.6479244152292,115515.2025,103101.6285,48625.54689746178,43762.99220771561,PLT,0.04336614339370513,279388.17216,251449.35494400002,1.0,0.005283958372894338,0.04339406360979161,Cumple,DV-0061,0.0,0.0,25.83333333333333,Cumple,
439,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,4.511808457847832,1824.982031440412,1327.9774041606677,115515.2025,103101.6285,48625.54689746178,43762.99220771561,PLT,0.04170149113155612,279388.17216,251449.35494400002,1.0,0.005281291751400277,0.041729383174119526,Cumple,DV-0009,0.0,0.0,25.83333333333333,Cumple,
432,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1750.704659416741,1385.5467314728053,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.039238997132384865,279388.17216,251449.35494400002,1.0,0.005510241741448805,0.03926935989643407,Cumple,DV-0008,0.0,0.0,25.416666666666668,Cumple,
332,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1698.0447443255125,1369.0217372113295,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.03805871681146269,279388.17216,251449.35494400002,1.0,0.0054445227648972205,0.038088359639600174,Cumple,DV-0086,0.0,0.0,25.416666666666668,Cumple,
324,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,3296.3981437258662,1602.1341690352865,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.03787029772190307,279388.17216,251449.35494400002,1.0,0.006371597848767979,0.03791089498104949,Cumple,DV-0094,0.0031917328525836253,0.07247893352741981,22.70833333333333,Cumple,
327,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,3078.0028308212623,1664.9859397406183,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.03735065059481208,279388.17216,251449.35494400002,1.0,0.006621555820301966,0.03739449559629346,Cumple,DV-0082,0.0024456852049262925,0.06318020112726255,25.833333333333332,Cumple,
141,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,4.511808457847832,1597.2623713290304,1315.0402724091084,115515.2025,103101.6285,48625.54689746178,43762.99220771561,PLT,0.03649801557781568,279388.17216,251449.35494400002,1.0,0.005229841503081125,0.03652536681996303,Cumple,DV-0029,0.0,0.0,25.83333333333333,Cumple,
122,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.2,1.0,1.3564650060160899,4.511808457847832,1573.9157168872566,1303.7120769004218,115515.2025,103101.6285,48625.546897461776,43762.9922077156,PLT,0.03596453618657658,279388.17216,251449.35494400002,1.0,0.005184789904077384,0.035991418232926,Cumple,DV-0033,0.0,0.0,25.833333333333332,Cumple,
218,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2935.5849686888523,1735.573292813797,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.03594601345657593,279388.17216,251449.35494400002,1.0,0.0069022777696141815,0.035993654894984836,Cumple,DV-0066,0.01054351548566041,0.27764590778905746,26.333333333333332,Cumple,
232,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1597.657692531556,1335.8540607864848,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.035808715809703795,279388.17216,251449.35494400002,1.0,0.005312616773600358,0.035836939706686936,Cumple,DV-0060,0.0,0.0,25.416666666666668,Cumple,
344,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2889.456826778835,1368.256644437375,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.03538117788631992,279388.17216,251449.35494400002,1.0,0.0054414800337908905,0.03541078759127807,Cumple,DV-0098,0.0029363732296727356,0.0773244950480487,26.333333333333332,Cumple,
348,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7200000000000006,1.0,1.3564650060160899,4.511808457847832,3070.239909406701,1513.220760669181,115515.2025,103101.6285,96784.70708149236,87106.23637334313,PLT,0.035247073427067246,279388.17216,251449.35494400002,1.0,0.006017994204066216,0.03528328968130742,Cumple,DV-0100,0.003189347116922039,0.07242475744677129,22.70833333333333,Cumple,
245,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2864.6274936091854,1709.5381311465378,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.03507714460036374,279388.17216,251449.35494400002,1.0,0.0067987373899895944,0.03512336743046179,Cumple,DV-0072,0.010307825298816983,0.2714393995355139,26.333333333333332,Cumple,
317,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2856.926160608577,1356.0014582709964,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.034982842366694425,279388.17216,251449.35494400002,1.0,0.005392741844865698,0.03501192403129979,Cumple,DV-0092,0.002924228296820278,0.07700467848293399,26.333333333333332,Cumple,
229,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1478.545964074145,1290.9284808958735,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.033139033778394826,279388.17216,251449.35494400002,1.0,0.0051339502588239865,0.0331653912236549,Cumple,DV-0064,0.0,0.0,25.416666666666668,Cumple,
429,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1477.6570539112988,1306.38550300718,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.033119110404601734,279388.17216,251449.35494400002,1.0,0.005195421969955435,0.03314610281404763,Cumple,DV-0012,0.0,0.0,25.416666666666668,Cumple,
139,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,4.511808457847832,1435.1532652192852,1257.5118914256311,115515.2025,103101.6285,48625.54689746178,43762.99220771561,PLT,0.03279376461297501,279388.17216,251449.35494400002,1.0,0.005001054354288124,0.03281877515762955,Cumple,DV-0035,0.0,0.0,25.83333333333333,Cumple,
132,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1459.7771776688994,1290.0306346170787,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.03271836410577333,279388.17216,251449.35494400002,1.0,0.005130379574464925,0.032744684900351415,Cumple,DV-0034,0.0,0.0,25.416666666666668,Cumple,
123,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7250000000000014,1.0,1.3564650060160899,4.511808457847832,2831.9650514727527,1575.1314792241349,115515.2025,103101.6285,96716.02349250803,87044.42114325723,PLT,0.032534710602669416,279388.17216,251449.35494400002,1.0,0.006264209663909977,0.03257395092538284,Cumple,DV-0042,0.003230356665171084,0.07335601593826005,22.708333333333336,Cumple,
147,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7300000000000004,1.0,1.3564650060160899,4.511808457847832,2719.924164258886,1538.45905333742,115515.2025,103101.6285,96647.33990352371,86982.60591317134,PLT,0.03126974796517359,279388.17216,251449.35494400002,1.0,0.006118365480317293,0.03130718236132433,Cumple,DV-0048,0.0032255713934616474,0.0732473503931916,22.708333333333336,Cumple,
329,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1380.6725340173552,1314.5886949277906,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.030945371231900824,279388.17216,251449.35494400002,1.0,0.005228045604732456,0.030972703692745986,Cumple,DV-0090,0.0,0.0,25.416666666666668,Cumple,
118,Viga_1,IR 203 x 31.3,SISMO_UP_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2427.8362452374045,1364.2946330991747,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.029728669165602517,279388.17216,251449.35494400002,1.0,0.005425723336625839,0.029758107639328124,Cumple,DV-0040,0.002979567326829644,0.07846193960651396,26.333333333333332,Cumple,
247,Viga_1,IR 203 x 31.3,SISMO_DOWN_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7299999999999986,1.0,1.3564650060160899,4.511808457847832,2582.700715041277,1667.5875725971737,115515.2025,103101.6285,96647.33990352374,86982.60591317137,PLT,0.02969215152762158,279388.17216,251449.35494400002,1.0,0.006631902368445367,0.02973613365664617,Cumple,DV-0074,0.0064473490788003835,0.1464085519977587,22.70833333333333,Cumple,
223,Viga_1,IR 203 x 31.3,SISMO_UP_1,I,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,2.7249999999999996,1.0,1.3564650060160899,4.511808457847832,2526.5791036338596,1641.0377656599703,115515.2025,103101.6285,96716.02349250804,87044.42114325725,PLT,0.029026318636499737,279388.17216,251449.35494400002,1.0,0.006526315273409406,0.029068911427547674,Cumple,DV-0068,0.0062266942464172725,0.1413978485123922,22.70833333333333,Cumple,
145,Viga_1,IR 203 x 31.3,SISMO_UP_1,J,SISMO_DOWN_1,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2368.3861544914425,1355.5092371598962,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.029000707350583594,279388.17216,251449.35494400002,1.0,0.0053907843090779855,0.029029767906050594,Cumple,DV-0046,0.0029852285010113174,0.07861101719329802,26.333333333333332,Cumple,
129,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,J,GRAV_DISEÑO,J,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.3564650060160899,4.511808457847832,1246.638674794893,1261.5085055452369,115515.2025,103101.6285,49573.83066618929,44616.44759957036,PLT,0.02794123561748779,279388.17216,251449.35494400002,1.0,0.005016948664776594,0.027966405391392793,Cumple,DV-0038,0.0,0.0,25.416666666666668,Cumple,
444,Viga_2,IR 203 x 31.3,SISMO_DOWN_1,I,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,2108.6521411096196,1371.6884105621666,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.02582028421865719,279388.17216,251449.35494400002,1.0,0.005455127975443221,0.02585004263988565,Cumple,DV-0020,0.012145947722652933,0.31984329002986056,26.333333333333332,Cumple,
