rank,factible,cumple_normativa,cumple_dc,dc_calculado,dc_limite,cumple_lrfd_detallado,lrfd_detallado_activo,lrfd_detallado_modo,lrfd_max_util,lrfd_penalizacion,lrfd_error,lrfd_vigas_ir_total,lrfd_vigas_ir_no_cumplen,lrfd_vigas_ir_util_max,lrfd_vigas_ir_elemento_critico,lrfd_vigas_ir_grupo_critico,lrfd_vigas_ir_perfil_critico,lrfd_vigas_ir_estado_limite,lrfd_vigas_ir_mu_kN_m,lrfd_vigas_ir_mr_kN_m,lrfd_columnas_or_total,lrfd_columnas_or_no_cumplen,lrfd_columnas_or_util_max,lrfd_columnas_or_interaccion_max,lrfd_columnas_or_elemento_critico,lrfd_columnas_or_grupo_critico,lrfd_columnas_or_perfil_critico,lrfd_columnas_or_combo_critico,lrfd_contravientos_or_total,lrfd_contravientos_or_no_cumplen,lrfd_contravientos_or_util_max,lrfd_contravientos_or_elemento_critico,lrfd_contravientos_or_grupo_critico,lrfd_contravientos_or_perfil_critico,lrfd_contravientos_or_estado_control,lrfd_contravientos_or_pu_kN,lrfd_contravientos_or_pr_kN,lrfd_contravientos_or_tr_kN,peso_kg,fitness_peso,fitness_dc,fitness_deriva,max_dc,max_dc_combo,max_dc_elemento,max_dc_extremo,max_dc_tipo_revision,max_dc_pu_N,max_dc_muy_Nm,max_dc_muz_Nm,max_dc_phi_pn_N,max_dc_phi_mny_Nm,max_dc_phi_mnz_Nm,max_dc_ratio_axial,max_dc_ratio_my,max_dc_ratio_mz,max_dc_rama,objetivo_dc_meta_util,objetivo_dc_max_util,cumple_objetivo_dc_max,exceso_objetivo_dc,objetivo_dc_equilibrio,cumple_deriva_servicio,deriva_servicio_calculada,deriva_servicio_limite,util_deriva_servicio,cumple_deriva_colapso,deriva_colapso_calculada,deriva_colapso_limite,util_deriva_colapso,factor_inelastico_deriva,deriva_elastica_max,deriva_combo,deriva_nivel,util_servicio,util_colapso,util_deriva,objetivo_deriva_modo,sistema_lateral,objetivo_deriva_min_util,objetivo_deriva_meta_util,cumple_objetivo_deriva_min,deficit_objetivo_deriva,objetivo_deriva_equilibrio,cumple_desplazamiento_azotea,desplazamiento_azotea_calculado_m,desplazamiento_azotea_limite_m,util_desplazamiento_azotea,desp_azotea_m,util_azotea,desp_azotea_combo,cumple_esbeltez,esbeltez_kl_r_calculada,esbeltez_kl_r_limite,util_esbeltez,esbeltez_elemento,esbeltez_kl_r,cumple_cortante_basal,requiere_escalamiento_cortante,factor_cortante,factor_cortante_combo,factor_cortante_direccion,cortante_invalido,cumple_constructibilidad,cumple_espesor_minimo,cumple_lrfd_local,cumple_columna_mismo_perfil_altura,cumple_telescopico,cumple_ancho_nudo,cumple_cfvd,cumple_guillotina,penal_constructibilidad,penal_constructibilidad_letal,penal_embudo,constructibilidad_total,constructibilidad_espesor,constructibilidad_lrfd_local,constructibilidad_columna_mismo_perfil_altura,constructibilidad_telescopico,constructibilidad_ancho_nudo,constructibilidad_cfvd,guillotina,genes,perfiles,Columna_1,Columna_2,Viga_1,Contraviento_1,Contraviento_2,Viga_2
24,True,True,True,0.7477398922308,1.0,True,True,completo,0.7470018122642847,0.0,,152,0,0.3307021674197983,430,Viga_2,IR 254 x 49.1,F,65.27261365289428,197.3758266,64,0,0.384773109043886,0.384773109043886,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7470018122642847,156,Contraviento_1,ORC 89 x 4.8,compresion,106.112572736191,142.05129223789487,455.56094925,56227.41568228141,56227.41568228141,0.0042673732250756375,0.0020267591127676983,0.7477398922308,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,106112.572736191,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7477398922308,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0042673732250756375,True,0.0009191821587542257,0.005,0.18383643175084516,True,0.0040852540389076705,0.01,0.408525403890767,4.444444444444445,0.0009191821587542257,SISMO_DOWN_1,Nivel 6.4 m,0.18383643175084516,0.408525403890767,0.408525403890767,auto,arriostrado,0.25,0.35,True,0.0,0.0020267591127676983,True,0.009638798297714489,0.1,0.09638798297714489,0.009638798297714489,0.09638798297714489,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 45, 52, 52, 32]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 254 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 254 x 49.1""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 254 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 254 x 49.1
25,True,True,True,0.7487793628035059,1.0,True,True,completo,0.7480402567951632,0.0,,152,0,0.2706944916843308,430,Viga_2,IR 254 x 58.0,F,64.43348604258594,238.03028145000002,64,0,0.3850065795171672,0.3850065795171672,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7480402567951632,156,Contraviento_1,ORC 89 x 4.8,compresion,106.26008512371965,142.05129223789487,455.56094925,57548.44268228141,57548.44268228141,0.004099302616898253,0.002062105518979324,0.7487793628035059,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,106260.08512371965,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7487793628035059,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.004099302616898253,True,0.0009203254551312265,0.005,0.1840650910262453,True,0.004090335356138785,0.01,0.40903353561387845,4.444444444444445,0.0009203254551312265,SISMO_DOWN_1,Nivel 6.4 m,0.1840650910262453,0.40903353561387845,0.40903353561387845,auto,arriostrado,0.25,0.35,True,0.0,0.002062105518979324,True,0.009641427507692275,0.1,0.09641427507692274,0.009641427507692275,0.09641427507692274,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 45, 52, 52, 38]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 254 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 254 x 58.0""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 254 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 254 x 58.0
26,True,True,True,0.760285847800829,1.0,True,True,completo,0.7595353839578305,0.0,,152,0,0.20562737058073782,130,Viga_1,IR 305 x 67.0,F,67.19642054823176,326.78733554999997,64,0,0.38589115250487305,0.38589115250487305,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7595353839578305,156,Contraviento_1,ORC 89 x 4.8,compresion,107.89298279161547,142.05129223789487,455.56094925,57587.41668228134,57587.41668228134,0.0024643966951545695,0.0015403230476726236,0.760285847800829,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,107892.98279161546,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.760285847800829,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0024643966951545695,True,0.0009022973273850226,0.005,0.1804594654770045,True,0.004010210343933434,0.01,0.4010210343933434,4.444444444444445,0.0009022973273850226,SISMO_DOWN_1,Nivel 6.4 m,0.1804594654770045,0.4010210343933434,0.4010210343933434,auto,arriostrado,0.25,0.35,True,0.0,0.0015403230476726236,True,0.009504283957888384,0.1,0.09504283957888383,0.009504283957888384,0.09504283957888383,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 118, 44, 52, 52, 44]","[""ORC 229 x 7.9"", ""ORC 254 x 15.9"", ""IR 305 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 67.0""]",ORC 229 x 7.9,ORC 254 x 15.9,IR 305 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 67.0
27,True,True,True,0.6697763160565458,1.0,True,True,completo,0.6691151924678967,0.0,,152,0,0.22721192398501786,431,Viga_2,IR 406 x 53.6,PLT,53.715123931077464,236.40979306446695,64,0,0.27568185714308097,0.27568185714308097,102,Columna_1,ORC 229 x 12.7,SISMO_DOWN_1,64,0,0.6691151924678967,156,Contraviento_1,ORC 89 x 4.8,compresion,95.04867774607247,142.05129223789487,455.56094925,58008.53968228145,58008.53968228145,0.026497199780944804,2.4866581400467055e-05,0.6697763160565458,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,95048.67774607247,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6697763160565458,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.026497199780944804,True,0.0008020859228537096,0.005,0.16041718457074192,True,0.003564826323794265,0.01,0.3564826323794265,4.444444444444445,0.0008020859228537096,SISMO_DOWN_1,Nivel 6.4 m,0.16041718457074192,0.3564826323794265,0.3564826323794265,auto,arriostrado,0.25,0.35,True,0.0,2.4866581400467055e-05,True,0.00836567680730401,0.1,0.08365676807304011,0.00836567680730401,0.08365676807304011,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 122, 40, 52, 52, 36]","[""ORC 229 x 12.7"", ""ORC 305 x 15.9"", ""IR 406 x 59.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 53.6""]",ORC 229 x 12.7,ORC 305 x 15.9,IR 406 x 59.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 53.6
28,True,True,True,0.714539386217662,1.0,True,True,completo,0.7138340778454151,0.0,,152,0,0.24727024190039504,430,Viga_2,IR 305 x 52.1,F,64.45965636239754,260.685054,64,0,0.363761311416089,0.363761311416089,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.7138340778454151,156,Contraviento_1,ORC 89 x 4.8,compresion,101.40105320138726,142.05129223789487,455.56094925,58315.71368228139,58315.71368228139,0.011411744543834293,0.0004956417535324574,0.714539386217662,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,101401.05320138726,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.714539386217662,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.011411744543834293,True,0.0008526193133990686,0.005,0.17052386267981373,True,0.0037894191706625275,0.01,0.37894191706625274,4.444444444444445,0.0008526193133990686,SISMO_DOWN_1,Nivel 6.4 m,0.17052386267981373,0.37894191706625274,0.37894191706625274,auto,arriostrado,0.25,0.35,True,0.0,0.0004956417535324574,True,0.008945431197295276,0.1,0.08945431197295275,0.008945431197295276,0.08945431197295275,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 125, 46, 52, 52, 34]","[""ORC 203 x 9.5"", ""ORC 356 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 52.1""]",ORC 203 x 9.5,ORC 356 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 52.1
29,True,True,True,0.6707565531355499,1.0,True,True,completo,0.6700944619733396,0.0,,152,0,0.20520114427326933,130,Viga_1,IR 406 x 59.5,F,76.22734171042808,371.47620195,64,0,0.27583237013614104,0.27583237013614104,102,Columna_1,ORC 229 x 12.7,SISMO_DOWN_1,64,0,0.6700944619733396,156,Contraviento_1,ORC 89 x 4.8,compresion,95.18778424476979,142.05129223789487,455.56094925,58884.27668228137,58884.27668228137,0.026099794620943653,2.857588624749989e-05,0.6707565531355499,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,95187.78424476979,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6707565531355499,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.026099794620943653,True,0.000803136002263247,0.005,0.1606272004526494,True,0.0035694933433922087,0.01,0.3569493343392209,4.444444444444445,0.000803136002263247,SISMO_DOWN_1,Nivel 6.4 m,0.1606272004526494,0.3569493343392209,0.3569493343392209,auto,arriostrado,0.25,0.35,True,0.0,2.857588624749989e-05,True,0.00836987621962517,0.1,0.0836987621962517,0.00836987621962517,0.0836987621962517,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 122, 40, 52, 52, 40]","[""ORC 229 x 12.7"", ""ORC 305 x 15.9"", ""IR 406 x 59.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 59.5""]",ORC 229 x 12.7,ORC 305 x 15.9,IR 406 x 59.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 59.5
30,True,True,True,0.6578476849622761,1.0,True,True,completo,0.6571983359007455,0.0,,152,0,0.3624667533708668,430,Viga_2,IR 254 x 44.6,PLT,67.37046764870475,185.86661265391416,64,0,0.3026896618816428,0.3026896618816428,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6571983359007455,156,Contraviento_1,ORC 89 x 4.8,compresion,93.35587287129499,142.05129223789487,455.56094925,59535.672682281416,59535.672682281416,0.031573876047788,9.012588514365266e-06,0.6578476849622761,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93355.872871295,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6578476849622761,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.031573876047788,True,0.0007962811347562951,0.005,0.15925622695125902,True,0.003539027265583534,0.01,0.3539027265583534,4.444444444444445,0.0007962811347562951,SISMO_DOWN_1,Nivel 6.4 m,0.15925622695125902,0.3539027265583534,0.3539027265583534,auto,arriostrado,0.25,0.35,True,0.0,9.012588514365266e-06,True,0.008356054557247854,0.1,0.08356054557247854,0.008356054557247854,0.08356054557247854,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 125, 46, 52, 52, 29]","[""ORC 254 x 9.5"", ""ORC 356 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 254 x 44.6""]",ORC 254 x 9.5,ORC 356 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 254 x 44.6
31,True,True,True,0.6932034583855259,1.0,True,True,completo,0.6925192103058535,0.0,,152,0,0.1896996125657307,431,Viga_2,IR 406 x 67.0,PLT,60.25716647984923,317.64517420387557,64,0,0.3359698635462526,0.3359698635462526,106,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,64,0,0.6925192103058535,156,Contraviento_1,ORC 89 x 4.8,compresion,98.37324872351297,142.05129223789487,455.56094925,60278.48868228134,60278.48868228134,0.017821095782518923,6.895031907531552e-05,0.6932034583855259,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,98373.24872351297,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6932034583855259,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.017821095782518923,True,0.0008117881261862405,0.005,0.1623576252372481,True,0.0036079472274944025,0.01,0.36079472274944024,4.444444444444445,0.0008117881261862405,SISMO_DOWN_1,Nivel 6.4 m,0.1623576252372481,0.36079472274944024,0.36079472274944024,auto,arriostrado,0.25,0.35,True,0.0,6.895031907531552e-05,True,0.0085183599669217,0.1,0.085183599669217,0.0085183599669217,0.085183599669217,SISMO_DOWN_1,True,33.11188870907426,200.0,0.16555944354537128,306,33.11188870907426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 118, 46, 52, 52, 46]","[""ORC 254 x 9.5"", ""ORC 254 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 67.0""]",ORC 254 x 9.5,ORC 254 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 67.0
32,True,True,True,0.8858596420214466,1.0,True,True,completo,0.8857857030349012,0.0,,152,0,0.3122277583467882,130,Viga_1,IR 356 x 44.6,F,75.19173023198427,240.82333559999998,64,0,0.159879782382253,0.159879782382253,106,Columna_2,ORC 406 x 15.9,SISMO_DOWN_1,64,0,0.8857857030349012,268,Contraviento_1,ORC 76 x 6.4,compresion,86.47054551437834,97.62016390432899,448.70611365,60312.364657538186,60312.364657538186,0.08190975697834406,9.477256171876034e-07,0.8858596420214466,SISMO_DOWN_1,268,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,86470.54551437835,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.8858596420214466,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.08190975697834406,True,0.0007903475226045723,0.005,0.15806950452091445,True,0.0035126556560203213,0.01,0.35126556560203215,4.444444444444445,0.0007903475226045723,SISMO_DOWN_1,Nivel 6.4 m,0.15806950452091445,0.35126556560203215,0.35126556560203215,auto,arriostrado,0.25,0.35,True,0.0,9.477256171876034e-07,True,0.007969526579769088,0.1,0.07969526579769087,0.007969526579769088,0.07969526579769087,SISMO_DOWN_1,True,33.509156534002095,200.0,0.16754578267001047,301,33.509156534002095,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[121, 127, 30, 51, 51, 30]","[""ORC 254 x 19.1"", ""ORC 406 x 15.9"", ""IR 356 x 44.6"", ""ORC 76 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 44.6""]",ORC 254 x 19.1,ORC 406 x 15.9,IR 356 x 44.6,ORC 76 x 6.4,ORC 76 x 6.4,IR 356 x 44.6
33,True,True,True,0.6601521349280025,1.0,True,True,completo,0.659500511187307,0.0,,152,0,0.24755622342238648,430,Viga_2,IR 305 x 52.1,F,64.5342074709009,260.685054,64,0,0.3024128461457274,0.3024128461457274,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.659500511187307,156,Contraviento_1,ORC 89 x 4.8,compresion,93.68289984570922,142.05129223789487,455.56094925,60648.89768228139,60648.89768228139,0.03055847713311817,1.1625506737211008e-05,0.6601521349280025,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93682.89984570921,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6601521349280025,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.03055847713311817,True,0.0007974731377248361,0.005,0.1594946275449672,True,0.0035443250565548273,0.01,0.35443250565548273,4.444444444444445,0.0007974731377248361,SISMO_DOWN_1,Nivel 6.4 m,0.1594946275449672,0.35443250565548273,0.35443250565548273,auto,arriostrado,0.25,0.35,True,0.0,1.1625506737211008e-05,True,0.008327119922792586,0.1,0.08327119922792586,0.008327119922792586,0.08327119922792586,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 125, 46, 52, 52, 34]","[""ORC 254 x 9.5"", ""ORC 356 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 52.1""]",ORC 254 x 9.5,ORC 356 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 52.1
34,True,True,True,0.7652722818207323,1.0,True,True,completo,0.765208407755062,0.0,,152,0,0.2666512544279327,431,Viga_2,IR 356 x 50.6,PLT,54.7484789153777,205.3186625085781,64,0,0.2954304386343001,0.2954304386343001,106,Columna_2,ORC 254 x 19.1,GRAV_DISEÑO,64,0,0.765208407755062,268,Contraviento_1,ORC 76 x 6.4,compresion,74.69977018601978,97.62016390432899,448.70611365,61015.67665753818,61015.67665753818,0.0018843975155291347,0.03781216990251894,0.7652722818207323,SISMO_DOWN_1,268,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,74699.77018601977,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7652722818207323,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0018843975155291347,True,0.0006999959177794539,0.005,0.13999918355589078,True,0.0031110929679086844,0.01,0.3111092967908684,4.444444444444445,0.0006999959177794539,SISMO_DOWN_1,Nivel 6.4 m,0.13999918355589078,0.3111092967908684,0.3111092967908684,auto,arriostrado,0.25,0.35,True,0.0,0.03781216990251894,True,0.0072227999613650425,0.1,0.07222799961365042,0.0072227999613650425,0.07222799961365042,SISMO_DOWN_1,True,33.509156534002095,200.0,0.16754578267001047,301,33.509156534002095,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[121, 121, 33, 51, 51, 33]","[""ORC 254 x 19.1"", ""ORC 254 x 19.1"", ""IR 356 x 50.6"", ""ORC 76 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 50.6""]",ORC 254 x 19.1,ORC 254 x 19.1,IR 356 x 50.6,ORC 76 x 6.4,ORC 76 x 6.4,IR 356 x 50.6
35,True,True,True,0.6611198144164883,1.0,True,True,completo,0.6604672354975927,0.0,,152,0,0.21152526753372414,431,Viga_2,IR 356 x 56.5,PLT,49.84978512314914,235.66822869140884,64,0,0.30211937298005104,0.30211937298005104,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6604672354975927,156,Contraviento_1,ORC 89 x 4.8,compresion,93.82022428322307,142.05129223789487,455.56094925,61301.98968228142,61301.98968228142,0.030137040543297928,1.306945432453025e-05,0.6611198144164883,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93820.22428322307,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6611198144164883,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.030137040543297928,True,0.0007980743723291412,0.005,0.15961487446582825,True,0.0035469972103517387,0.01,0.3546997210351739,4.444444444444445,0.0007980743723291412,SISMO_DOWN_1,Nivel 6.4 m,0.15961487446582825,0.3546997210351739,0.3546997210351739,auto,arriostrado,0.25,0.35,True,0.0,1.306945432453025e-05,True,0.008304868985125778,0.1,0.08304868985125777,0.008304868985125778,0.08304868985125777,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 125, 46, 52, 52, 37]","[""ORC 254 x 9.5"", ""ORC 356 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 356 x 56.5""]",ORC 254 x 9.5,ORC 356 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 356 x 56.5
36,True,True,True,0.6718405952069993,1.0,True,True,completo,0.6711774340072745,0.0,,152,0,0.22733530097088364,431,Viga_2,IR 406 x 53.6,PLT,53.74429145877491,236.40979306446695,64,0,0.27678269455401594,0.27678269455401594,102,Columna_1,ORC 229 x 12.7,SISMO_DOWN_1,64,0,0.6711774340072745,156,Contraviento_1,ORC 89 x 4.8,compresion,95.34162182164775,142.05129223789487,455.56094925,61348.21468228149,61348.21468228149,0.025663801620150327,1.0915321777956036e-05,0.6718405952069993,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,95341.62182164774,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6718405952069993,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.025663801620150327,True,0.0007971637156356405,0.005,0.1594327431271281,True,0.0035429498472695138,0.01,0.35429498472695137,4.444444444444445,0.0007971637156356405,SISMO_DOWN_1,Nivel 6.4 m,0.1594327431271281,0.35429498472695137,0.35429498472695137,auto,arriostrado,0.25,0.35,True,0.0,1.0915321777956036e-05,True,0.008326056496603503,0.1,0.08326056496603502,0.008326056496603503,0.08326056496603502,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 122, 46, 52, 52, 36]","[""ORC 229 x 12.7"", ""ORC 305 x 15.9"", ""IR 406 x 67.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 53.6""]",ORC 229 x 12.7,ORC 305 x 15.9,IR 406 x 67.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 53.6
